detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events,matched_fc
isolation_forest,0,primary,0.005,11,3,3,overall,9831,34,1,7,True
isolation_forest,0,primary,0.005,11,3,3,climb,2031,0,0,0,True
isolation_forest,0,primary,0.005,11,3,3,cruise,3448,11,1,3,True
isolation_forest,0,primary,0.005,11,3,3,descent,4352,23,1,4,True
isolation_forest,0,primary,0.005,11,4,3,overall,13140,41,1,14,True
isolation_forest,0,primary,0.005,11,4,3,climb,2902,1,1,1,True
isolation_forest,0,primary,0.005,11,4,3,cruise,7069,0,0,0,True
isolation_forest,0,primary,0.005,11,4,3,descent,3169,40,1,13,True
isolation_forest,0,primary,0.005,11,5,3,overall,13751,151,1,51,True
isolation_forest,0,primary,0.005,11,5,3,climb,2138,3,1,1,True
isolation_forest,0,primary,0.005,11,5,3,cruise,6376,21,1,5,True
isolation_forest,0,primary,0.005,11,5,3,descent,5237,127,1,45,True
isolation_forest,0,primary,0.005,11,6,3,overall,11689,84,1,37,True
isolation_forest,0,primary,0.005,11,6,3,climb,2583,0,0,0,True
isolation_forest,0,primary,0.005,11,6,3,cruise,5477,21,1,12,True
isolation_forest,0,primary,0.005,11,6,3,descent,3629,63,1,25,True
isolation_forest,0,primary,0.005,11,7,3,overall,11007,27,1,9,True
isolation_forest,0,primary,0.005,11,7,3,climb,2506,0,0,0,True
isolation_forest,0,primary,0.005,11,7,3,cruise,4386,11,1,3,True
isolation_forest,0,primary,0.005,11,7,3,descent,4115,16,1,6,True
isolation_forest,0,primary,0.005,11,8,3,overall,8826,9,1,4,True
isolation_forest,0,primary,0.005,11,8,3,climb,4368,0,0,0,True
isolation_forest,0,primary,0.005,11,8,3,cruise,2947,8,1,3,True
isolation_forest,0,primary,0.005,11,8,3,descent,1511,1,1,1,True
isolation_forest,0,primary,0.005,11,9,3,overall,8928,17,1,7,True
isolation_forest,0,primary,0.005,11,9,3,climb,2151,2,1,1,True
isolation_forest,0,primary,0.005,11,9,3,cruise,4055,2,1,1,True
isolation_forest,0,primary,0.005,11,9,3,descent,2722,13,1,5,True
isolation_forest,0,primary,0.005,11,10,3,overall,13940,4,1,3,True
isolation_forest,0,primary,0.005,11,10,3,climb,3800,1,1,1,True
isolation_forest,0,primary,0.005,11,10,3,cruise,6079,0,0,0,True
isolation_forest,0,primary,0.005,11,10,3,descent,4061,3,1,2,True
isolation_forest,0,primary,0.005,11,11,3,overall,13751,140,1,38,True
isolation_forest,0,primary,0.005,11,11,3,climb,2138,3,1,1,True
isolation_forest,0,primary,0.005,11,11,3,cruise,6376,25,1,8,True
isolation_forest,0,primary,0.005,11,11,3,descent,5237,112,1,29,True
isolation_forest,0,primary,0.005,11,12,3,overall,14346,46,1,14,True
isolation_forest,0,primary,0.005,11,12,3,climb,3405,1,1,1,True
isolation_forest,0,primary,0.005,11,12,3,cruise,2752,10,1,6,True
isolation_forest,0,primary,0.005,11,12,3,descent,8189,35,1,7,True
isolation_forest,0,primary,0.005,11,13,3,overall,10704,21,1,10,True
isolation_forest,0,primary,0.005,11,13,3,climb,2712,2,1,1,True
isolation_forest,0,primary,0.005,11,13,3,cruise,4440,7,1,4,True
isolation_forest,0,primary,0.005,11,13,3,descent,3552,12,1,5,True
isolation_forest,0,primary,0.005,11,14,3,overall,11573,106,1,30,True
isolation_forest,0,primary,0.005,11,14,3,climb,3378,0,0,0,True
isolation_forest,0,primary,0.005,11,14,3,cruise,2869,1,1,1,True
isolation_forest,0,primary,0.005,11,14,3,descent,5326,105,1,29,True
isolation_forest,0,primary,0.005,11,15,3,overall,7701,281,1,40,True
isolation_forest,0,primary,0.005,11,15,3,climb,2139,2,1,1,True
isolation_forest,0,primary,0.005,11,15,3,cruise,1849,0,0,0,True
isolation_forest,0,primary,0.005,11,15,3,descent,3713,279,1,39,True
isolation_forest,0,primary,0.005,11,16,3,overall,11457,36,1,15,True
isolation_forest,0,primary,0.005,11,16,3,climb,3291,0,0,0,True
isolation_forest,0,primary,0.005,11,16,3,cruise,5172,0,0,0,True
isolation_forest,0,primary,0.005,11,16,3,descent,2994,36,1,15,True
isolation_forest,0,primary,0.005,11,17,3,overall,11457,45,1,13,True
isolation_forest,0,primary,0.005,11,17,3,climb,3291,0,0,0,True
isolation_forest,0,primary,0.005,11,17,3,cruise,5172,0,0,0,True
isolation_forest,0,primary,0.005,11,17,3,descent,2994,45,1,13,True
isolation_forest,0,primary,0.005,11,18,3,overall,12562,21,1,8,True
isolation_forest,0,primary,0.005,11,18,3,climb,4727,0,0,0,True
isolation_forest,0,primary,0.005,11,18,3,cruise,3161,3,1,2,True
isolation_forest,0,primary,0.005,11,18,3,descent,4674,18,1,6,True
isolation_forest,0,primary,0.005,14,1,1,overall,2551,1,1,1,False
isolation_forest,0,primary,0.005,14,1,1,climb,79,1,1,1,False
isolation_forest,0,primary,0.005,14,1,1,cruise,2364,0,0,0,False
isolation_forest,0,primary,0.005,14,1,1,descent,108,0,0,0,False
isolation_forest,0,primary,0.005,14,2,1,overall,1528,5,1,3,False
isolation_forest,0,primary,0.005,14,2,1,climb,435,1,1,1,False
isolation_forest,0,primary,0.005,14,2,1,cruise,592,0,0,0,False
isolation_forest,0,primary,0.005,14,2,1,descent,501,4,1,2,False
isolation_forest,0,primary,0.005,14,3,1,overall,1887,16,1,5,False
isolation_forest,0,primary,0.005,14,3,1,climb,227,0,0,0,False
isolation_forest,0,primary,0.005,14,3,1,cruise,1396,16,1,5,False
isolation_forest,0,primary,0.005,14,3,1,descent,264,0,0,0,False
isolation_forest,0,primary,0.005,14,4,1,overall,1303,49,1,9,False
isolation_forest,0,primary,0.005,14,4,1,climb,87,21,1,1,False
isolation_forest,0,primary,0.005,14,4,1,cruise,1069,28,1,8,False
isolation_forest,0,primary,0.005,14,4,1,descent,147,0,0,0,False
isolation_forest,0,primary,0.005,14,5,1,overall,2641,4,1,1,False
isolation_forest,0,primary,0.005,14,5,1,climb,1059,4,1,1,False
isolation_forest,0,primary,0.005,14,5,1,cruise,390,0,0,0,False
isolation_forest,0,primary,0.005,14,5,1,descent,1192,0,0,0,False
isolation_forest,0,primary,0.005,14,6,1,overall,2918,2,1,1,False
isolation_forest,0,primary,0.005,14,6,1,climb,222,0,0,0,False
isolation_forest,0,primary,0.005,14,6,1,cruise,1468,2,1,1,False
isolation_forest,0,primary,0.005,14,6,1,descent,1228,0,0,0,False
isolation_forest,0,primary,0.005,14,7,1,overall,1303,52,1,9,False
isolation_forest,0,primary,0.005,14,7,1,climb,87,21,1,1,False
isolation_forest,0,primary,0.005,14,7,1,cruise,1069,31,1,8,False
isolation_forest,0,primary,0.005,14,7,1,descent,147,0,0,0,False
isolation_forest,0,primary,0.005,14,8,1,overall,2551,1,1,1,False
isolation_forest,0,primary,0.005,14,8,1,climb,79,1,1,1,False
isolation_forest,0,primary,0.005,14,8,1,cruise,2364,0,0,0,False
isolation_forest,0,primary,0.005,14,8,1,descent,108,0,0,0,False
isolation_forest,0,primary,0.005,14,9,1,overall,1706,31,1,3,False
isolation_forest,0,primary,0.005,14,9,1,climb,38,0,0,0,False
isolation_forest,0,primary,0.005,14,9,1,cruise,47,0,0,0,False
isolation_forest,0,primary,0.005,14,9,1,descent,1621,31,1,3,False
isolation_forest,0,primary,0.005,14,10,1,overall,1706,31,1,3,False
isolation_forest,0,primary,0.005,14,10,1,climb,38,0,0,0,False
isolation_forest,0,primary,0.005,14,10,1,cruise,47,0,0,0,False
isolation_forest,0,primary,0.005,14,10,1,descent,1621,31,1,3,False
isolation_forest,0,primary,0.005,14,11,1,overall,2346,0,0,0,False
isolation_forest,0,primary,0.005,14,11,1,climb,482,0,0,0,False
isolation_forest,0,primary,0.005,14,11,1,cruise,1040,0,0,0,False
isolation_forest,0,primary,0.005,14,11,1,descent,824,0,0,0,False
isolation_forest,0,primary,0.005,14,12,1,overall,2641,5,1,1,False
isolation_forest,0,primary,0.005,14,12,1,climb,1059,5,1,1,False
isolation_forest,0,primary,0.005,14,12,1,cruise,390,0,0,0,False
isolation_forest,0,primary,0.005,14,12,1,descent,1192,0,0,0,False
isolation_forest,0,primary,0.005,14,13,1,overall,1303,57,1,9,False
isolation_forest,0,primary,0.005,14,13,1,climb,87,21,1,1,False
isolation_forest,0,primary,0.005,14,13,1,cruise,1069,36,1,8,False
isolation_forest,0,primary,0.005,14,13,1,descent,147,0,0,0,False
isolation_forest,0,primary,0.005,14,14,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,14,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,14,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,14,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,15,1,overall,1930,1,1,1,False
isolation_forest,0,primary,0.005,14,15,1,climb,486,0,0,0,False
isolation_forest,0,primary,0.005,14,15,1,cruise,795,0,0,0,False
isolation_forest,0,primary,0.005,14,15,1,descent,649,1,1,1,False
isolation_forest,0,primary,0.005,14,16,1,overall,1528,5,1,3,False
isolation_forest,0,primary,0.005,14,16,1,climb,435,1,1,1,False
isolation_forest,0,primary,0.005,14,16,1,cruise,592,0,0,0,False
isolation_forest,0,primary,0.005,14,16,1,descent,501,4,1,2,False
isolation_forest,0,primary,0.005,14,17,1,overall,2641,6,1,1,False
isolation_forest,0,primary,0.005,14,17,1,climb,1059,6,1,1,False
isolation_forest,0,primary,0.005,14,17,1,cruise,390,0,0,0,False
isolation_forest,0,primary,0.005,14,17,1,descent,1192,0,0,0,False
isolation_forest,0,primary,0.005,14,18,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,18,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,18,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,18,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,19,1,overall,1706,31,1,3,False
isolation_forest,0,primary,0.005,14,19,1,climb,38,0,0,0,False
isolation_forest,0,primary,0.005,14,19,1,cruise,47,0,0,0,False
isolation_forest,0,primary,0.005,14,19,1,descent,1621,31,1,3,False
isolation_forest,0,primary,0.005,14,20,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,20,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,20,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,20,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,21,1,overall,1706,31,1,3,False
isolation_forest,0,primary,0.005,14,21,1,climb,38,0,0,0,False
isolation_forest,0,primary,0.005,14,21,1,cruise,47,0,0,0,False
isolation_forest,0,primary,0.005,14,21,1,descent,1621,31,1,3,False
isolation_forest,0,primary,0.005,14,22,1,overall,1887,15,1,5,False
isolation_forest,0,primary,0.005,14,22,1,climb,227,0,0,0,False
isolation_forest,0,primary,0.005,14,22,1,cruise,1396,15,1,5,False
isolation_forest,0,primary,0.005,14,22,1,descent,264,0,0,0,False
isolation_forest,0,primary,0.005,14,23,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,23,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,23,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,23,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,24,1,overall,2641,6,1,1,False
isolation_forest,0,primary,0.005,14,24,1,climb,1059,6,1,1,False
isolation_forest,0,primary,0.005,14,24,1,cruise,390,0,0,0,False
isolation_forest,0,primary,0.005,14,24,1,descent,1192,0,0,0,False
isolation_forest,0,primary,0.005,14,25,1,overall,2551,3,1,1,False
isolation_forest,0,primary,0.005,14,25,1,climb,79,3,1,1,False
isolation_forest,0,primary,0.005,14,25,1,cruise,2364,0,0,0,False
isolation_forest,0,primary,0.005,14,25,1,descent,108,0,0,0,False
isolation_forest,0,primary,0.005,14,26,1,overall,2034,6,1,3,False
isolation_forest,0,primary,0.005,14,26,1,climb,135,4,1,2,False
isolation_forest,0,primary,0.005,14,26,1,cruise,84,0,0,0,False
isolation_forest,0,primary,0.005,14,26,1,descent,1815,2,1,1,False
isolation_forest,0,primary,0.005,14,27,1,overall,1887,13,1,5,False
isolation_forest,0,primary,0.005,14,27,1,climb,227,0,0,0,False
isolation_forest,0,primary,0.005,14,27,1,cruise,1396,13,1,5,False
isolation_forest,0,primary,0.005,14,27,1,descent,264,0,0,0,False
isolation_forest,0,primary,0.005,14,28,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,28,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,28,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,28,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,29,1,overall,1887,20,1,5,False
isolation_forest,0,primary,0.005,14,29,1,climb,227,0,0,0,False
isolation_forest,0,primary,0.005,14,29,1,cruise,1396,20,1,5,False
isolation_forest,0,primary,0.005,14,29,1,descent,264,0,0,0,False
isolation_forest,0,primary,0.005,14,30,1,overall,1528,5,1,3,False
isolation_forest,0,primary,0.005,14,30,1,climb,435,1,1,1,False
isolation_forest,0,primary,0.005,14,30,1,cruise,592,0,0,0,False
isolation_forest,0,primary,0.005,14,30,1,descent,501,4,1,2,False
isolation_forest,0,primary,0.005,14,31,1,overall,2629,1,1,1,False
isolation_forest,0,primary,0.005,14,31,1,climb,490,0,0,0,False
isolation_forest,0,primary,0.005,14,31,1,cruise,1339,0,0,0,False
isolation_forest,0,primary,0.005,14,31,1,descent,800,1,1,1,False
isolation_forest,0,primary,0.005,14,32,1,overall,1006,0,0,0,False
isolation_forest,0,primary,0.005,14,32,1,climb,262,0,0,0,False
isolation_forest,0,primary,0.005,14,32,1,cruise,356,0,0,0,False
isolation_forest,0,primary,0.005,14,32,1,descent,388,0,0,0,False
isolation_forest,0,primary,0.005,14,33,1,overall,1528,4,1,2,False
isolation_forest,0,primary,0.005,14,33,1,climb,435,1,1,1,False
isolation_forest,0,primary,0.005,14,33,1,cruise,592,0,0,0,False
isolation_forest,0,primary,0.005,14,33,1,descent,501,3,1,1,False
isolation_forest,0,primary,0.005,14,34,1,overall,1944,11,1,2,False
isolation_forest,0,primary,0.005,14,34,1,climb,142,0,0,0,False
isolation_forest,0,primary,0.005,14,34,1,cruise,1554,0,0,0,False
isolation_forest,0,primary,0.005,14,34,1,descent,248,11,1,2,False
isolation_forest,0,primary,0.005,14,35,1,overall,1706,31,1,3,False
isolation_forest,0,primary,0.005,14,35,1,climb,38,0,0,0,False
isolation_forest,0,primary,0.005,14,35,1,cruise,47,0,0,0,False
isolation_forest,0,primary,0.005,14,35,1,descent,1621,31,1,3,False
isolation_forest,0,primary,0.005,15,1,2,overall,2669,0,0,0,False
isolation_forest,0,primary,0.005,15,1,2,climb,625,0,0,0,False
isolation_forest,0,primary,0.005,15,1,2,cruise,752,0,0,0,False
isolation_forest,0,primary,0.005,15,1,2,descent,1292,0,0,0,False
isolation_forest,0,primary,0.005,15,2,2,overall,7711,0,0,0,False
isolation_forest,0,primary,0.005,15,2,2,climb,2028,0,0,0,False
isolation_forest,0,primary,0.005,15,2,2,cruise,3298,0,0,0,False
isolation_forest,0,primary,0.005,15,2,2,descent,2385,0,0,0,False
isolation_forest,0,primary,0.005,15,3,2,overall,5503,40,1,15,False
isolation_forest,0,primary,0.005,15,3,2,climb,3519,0,0,0,False
isolation_forest,0,primary,0.005,15,3,2,cruise,722,0,0,0,False
isolation_forest,0,primary,0.005,15,3,2,descent,1262,40,1,15,False
isolation_forest,0,primary,0.005,15,4,2,overall,6372,29,1,3,False
isolation_forest,0,primary,0.005,15,4,2,climb,2754,24,1,1,False
isolation_forest,0,primary,0.005,15,4,2,cruise,2405,0,0,0,False
isolation_forest,0,primary,0.005,15,4,2,descent,1213,5,1,2,False
isolation_forest,0,primary,0.005,15,5,2,overall,6075,0,0,0,False
isolation_forest,0,primary,0.005,15,5,2,climb,1642,0,0,0,False
isolation_forest,0,primary,0.005,15,5,2,cruise,2509,0,0,0,False
isolation_forest,0,primary,0.005,15,5,2,descent,1924,0,0,0,False
isolation_forest,0,primary,0.005,15,6,2,overall,9157,77,1,16,False
isolation_forest,0,primary,0.005,15,6,2,climb,3584,1,1,1,False
isolation_forest,0,primary,0.005,15,6,2,cruise,2702,62,1,11,False
isolation_forest,0,primary,0.005,15,6,2,descent,2871,14,1,4,False
isolation_forest,0,primary,0.005,15,7,2,overall,5892,47,1,11,False
isolation_forest,0,primary,0.005,15,7,2,climb,2990,9,1,2,False
isolation_forest,0,primary,0.005,15,7,2,cruise,2120,0,0,0,False
isolation_forest,0,primary,0.005,15,7,2,descent,782,38,1,9,False
isolation_forest,0,primary,0.005,15,8,2,overall,4015,0,0,0,False
isolation_forest,0,primary,0.005,15,8,2,climb,748,0,0,0,False
isolation_forest,0,primary,0.005,15,8,2,cruise,1371,0,0,0,False
isolation_forest,0,primary,0.005,15,8,2,descent,1896,0,0,0,False
isolation_forest,0,primary,0.005,15,9,2,overall,8714,102,1,29,False
isolation_forest,0,primary,0.005,15,9,2,climb,2650,0,0,0,False
isolation_forest,0,primary,0.005,15,9,2,cruise,4542,19,1,9,False
isolation_forest,0,primary,0.005,15,9,2,descent,1522,83,1,20,False
isolation_forest,0,primary,0.005,15,10,2,overall,5218,0,0,0,False
isolation_forest,0,primary,0.005,15,10,2,climb,2439,0,0,0,False
isolation_forest,0,primary,0.005,15,10,2,cruise,1376,0,0,0,False
isolation_forest,0,primary,0.005,15,10,2,descent,1403,0,0,0,False
isolation_forest,0,primary,0.005,15,11,2,overall,6001,33,1,3,False
isolation_forest,0,primary,0.005,15,11,2,climb,2203,0,0,0,False
isolation_forest,0,primary,0.005,15,11,2,cruise,2046,0,0,0,False
isolation_forest,0,primary,0.005,15,11,2,descent,1752,33,1,3,False
isolation_forest,0,primary,0.005,15,12,2,overall,8363,0,0,0,False
isolation_forest,0,primary,0.005,15,12,2,climb,1990,0,0,0,False
isolation_forest,0,primary,0.005,15,12,2,cruise,3014,0,0,0,False
isolation_forest,0,primary,0.005,15,12,2,descent,3359,0,0,0,False
isolation_forest,0,primary,0.005,15,13,2,overall,5761,0,0,0,False
isolation_forest,0,primary,0.005,15,13,2,climb,1671,0,0,0,False
isolation_forest,0,primary,0.005,15,13,2,cruise,2573,0,0,0,False
isolation_forest,0,primary,0.005,15,13,2,descent,1517,0,0,0,False
isolation_forest,0,primary,0.005,15,14,2,overall,6942,1,1,1,False
isolation_forest,0,primary,0.005,15,14,2,climb,2058,1,1,1,False
isolation_forest,0,primary,0.005,15,14,2,cruise,3278,0,0,0,False
isolation_forest,0,primary,0.005,15,14,2,descent,1606,0,0,0,False
isolation_forest,0,primary,0.005,15,15,2,overall,8154,31,1,9,False
isolation_forest,0,primary,0.005,15,15,2,climb,2033,0,0,0,False
isolation_forest,0,primary,0.005,15,15,2,cruise,2970,30,1,8,False
isolation_forest,0,primary,0.005,15,15,2,descent,3151,1,1,1,False
isolation_forest,0,primary,0.005,15,16,2,overall,5218,1,1,1,False
isolation_forest,0,primary,0.005,15,16,2,climb,2439,1,1,1,False
isolation_forest,0,primary,0.005,15,16,2,cruise,1376,0,0,0,False
isolation_forest,0,primary,0.005,15,16,2,descent,1403,0,0,0,False
isolation_forest,0,primary,0.005,15,17,2,overall,5804,0,0,0,False
isolation_forest,0,primary,0.005,15,17,2,climb,1845,0,0,0,False
isolation_forest,0,primary,0.005,15,17,2,cruise,2329,0,0,0,False
isolation_forest,0,primary,0.005,15,17,2,descent,1630,0,0,0,False
isolation_forest,0,primary,0.005,15,18,2,overall,8154,27,1,14,False
isolation_forest,0,primary,0.005,15,18,2,climb,2033,0,0,0,False
isolation_forest,0,primary,0.005,15,18,2,cruise,2970,27,1,14,False
isolation_forest,0,primary,0.005,15,18,2,descent,3151,0,0,0,False
isolation_forest,0,primary,0.005,15,19,2,overall,6782,95,1,38,False
isolation_forest,0,primary,0.005,15,19,2,climb,2887,0,0,0,False
isolation_forest,0,primary,0.005,15,19,2,cruise,1196,5,1,3,False
isolation_forest,0,primary,0.005,15,19,2,descent,2699,90,1,35,False
isolation_forest,0,primary,0.005,15,20,2,overall,6265,1,1,1,False
isolation_forest,0,primary,0.005,15,20,2,climb,1256,0,0,0,False
isolation_forest,0,primary,0.005,15,20,2,cruise,2569,0,0,0,False
isolation_forest,0,primary,0.005,15,20,2,descent,2440,1,1,1,False
isolation_forest,0,primary,0.005,15,21,2,overall,6381,0,0,0,False
isolation_forest,0,primary,0.005,15,21,2,climb,1264,0,0,0,False
isolation_forest,0,primary,0.005,15,21,2,cruise,2088,0,0,0,False
isolation_forest,0,primary,0.005,15,21,2,descent,3029,0,0,0,False
isolation_forest,0,primary,0.005,15,22,2,overall,5501,60,1,23,False
isolation_forest,0,primary,0.005,15,22,2,climb,2343,3,1,3,False
isolation_forest,0,primary,0.005,15,22,2,cruise,1857,0,0,0,False
isolation_forest,0,primary,0.005,15,22,2,descent,1301,57,1,20,False
isolation_forest,0,primary,0.005,15,23,2,overall,6887,1,1,1,False
isolation_forest,0,primary,0.005,15,23,2,climb,1788,0,0,0,False
isolation_forest,0,primary,0.005,15,23,2,cruise,3403,0,0,0,False
isolation_forest,0,primary,0.005,15,23,2,descent,1696,1,1,1,False
isolation_forest,0,primary,0.01,11,1,3,overall,11007,46,1,16,True
isolation_forest,0,primary,0.01,11,1,3,climb,2506,1,1,1,True
isolation_forest,0,primary,0.01,11,1,3,cruise,4386,13,1,5,True
isolation_forest,0,primary,0.01,11,1,3,descent,4115,32,1,10,True
isolation_forest,0,primary,0.01,11,2,3,overall,17636,101,1,27,True
isolation_forest,0,primary,0.01,11,2,3,climb,3612,6,1,1,True
isolation_forest,0,primary,0.01,11,2,3,cruise,10521,40,1,10,True
isolation_forest,0,primary,0.01,11,2,3,descent,3503,55,1,16,True
isolation_forest,0,primary,0.01,11,3,3,overall,9831,146,1,27,True
isolation_forest,0,primary,0.01,11,3,3,climb,2031,2,1,1,True
isolation_forest,0,primary,0.01,11,3,3,cruise,3448,17,1,6,True
isolation_forest,0,primary,0.01,11,3,3,descent,4352,127,1,20,True
isolation_forest,0,primary,0.01,11,4,3,overall,13140,66,1,14,True
isolation_forest,0,primary,0.01,11,4,3,climb,2902,3,1,1,True
isolation_forest,0,primary,0.01,11,4,3,cruise,7069,0,0,0,True
isolation_forest,0,primary,0.01,11,4,3,descent,3169,63,1,13,True
isolation_forest,0,primary,0.01,11,5,3,overall,13751,211,1,30,True
isolation_forest,0,primary,0.01,11,5,3,climb,2138,4,1,1,True
isolation_forest,0,primary,0.01,11,5,3,cruise,6376,26,1,4,True
isolation_forest,0,primary,0.01,11,5,3,descent,5237,181,1,25,True
isolation_forest,0,primary,0.01,11,6,3,overall,11689,150,1,43,True
isolation_forest,0,primary,0.01,11,6,3,climb,2583,0,0,0,True
isolation_forest,0,primary,0.01,11,6,3,cruise,5477,50,1,16,True
isolation_forest,0,primary,0.01,11,6,3,descent,3629,100,1,27,True
isolation_forest,0,primary,0.01,11,7,3,overall,11007,51,1,18,True
isolation_forest,0,primary,0.01,11,7,3,climb,2506,3,1,2,True
isolation_forest,0,primary,0.01,11,7,3,cruise,4386,14,1,5,True
isolation_forest,0,primary,0.01,11,7,3,descent,4115,34,1,11,True
isolation_forest,0,primary,0.01,11,8,3,overall,8826,85,1,19,True
isolation_forest,0,primary,0.01,11,8,3,climb,4368,1,1,1,True
isolation_forest,0,primary,0.01,11,8,3,cruise,2947,75,1,10,True
isolation_forest,0,primary,0.01,11,8,3,descent,1511,9,1,8,True
isolation_forest,0,primary,0.01,11,9,3,overall,8928,39,1,15,True
isolation_forest,0,primary,0.01,11,9,3,climb,2151,3,1,2,True
isolation_forest,0,primary,0.01,11,9,3,cruise,4055,3,1,1,True
isolation_forest,0,primary,0.01,11,9,3,descent,2722,33,1,12,True
isolation_forest,0,primary,0.01,11,10,3,overall,13940,79,1,9,True
isolation_forest,0,primary,0.01,11,10,3,climb,3800,6,1,1,True
isolation_forest,0,primary,0.01,11,10,3,cruise,6079,0,0,0,True
isolation_forest,0,primary,0.01,11,10,3,descent,4061,73,1,8,True
isolation_forest,0,primary,0.01,11,11,3,overall,13751,188,1,25,True
isolation_forest,0,primary,0.01,11,11,3,climb,2138,4,1,1,True
isolation_forest,0,primary,0.01,11,11,3,cruise,6376,32,1,5,True
isolation_forest,0,primary,0.01,11,11,3,descent,5237,152,1,19,True
isolation_forest,0,primary,0.01,11,12,3,overall,14346,65,1,15,True
isolation_forest,0,primary,0.01,11,12,3,climb,3405,3,1,1,True
isolation_forest,0,primary,0.01,11,12,3,cruise,2752,21,1,7,True
isolation_forest,0,primary,0.01,11,12,3,descent,8189,41,1,7,True
isolation_forest,0,primary,0.01,11,13,3,overall,10704,48,1,17,True
isolation_forest,0,primary,0.01,11,13,3,climb,2712,8,1,1,True
isolation_forest,0,primary,0.01,11,13,3,cruise,4440,16,1,7,True
isolation_forest,0,primary,0.01,11,13,3,descent,3552,24,1,9,True
isolation_forest,0,primary,0.01,11,14,3,overall,11573,134,1,22,True
isolation_forest,0,primary,0.01,11,14,3,climb,3378,0,0,0,True
isolation_forest,0,primary,0.01,11,14,3,cruise,2869,2,1,1,True
isolation_forest,0,primary,0.01,11,14,3,descent,5326,132,1,21,True
isolation_forest,0,primary,0.01,11,15,3,overall,7701,429,1,53,True
isolation_forest,0,primary,0.01,11,15,3,climb,2139,4,1,2,True
isolation_forest,0,primary,0.01,11,15,3,cruise,1849,0,0,0,True
isolation_forest,0,primary,0.01,11,15,3,descent,3713,425,1,51,True
isolation_forest,0,primary,0.01,11,16,3,overall,11457,61,1,22,True
isolation_forest,0,primary,0.01,11,16,3,climb,3291,0,0,0,True
isolation_forest,0,primary,0.01,11,16,3,cruise,5172,0,0,0,True
isolation_forest,0,primary,0.01,11,16,3,descent,2994,61,1,22,True
isolation_forest,0,primary,0.01,11,17,3,overall,11457,64,1,16,True
isolation_forest,0,primary,0.01,11,17,3,climb,3291,0,0,0,True
isolation_forest,0,primary,0.01,11,17,3,cruise,5172,0,0,0,True
