detector,seed,phase_definition,nominal_fpr,unit,flight_class,calibration_phase,test_phase,n,false_alarms,false_alarm_rate,threshold,matched_fc
isolation_forest,2,alt_rate,0.005,all,mixed,cruise,descent,149090,30698,0.20590247501509157,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,11,3,descent,climb,58507,2,3.418394380159639e-05,0.7064721601459186,True
isolation_forest,2,alt_rate,0.005,11,3,descent,cruise,83871,32,0.00038153831479295587,0.7064721601459186,True
isolation_forest,2,alt_rate,0.005,11,3,descent,descent,70928,272,0.003834874802616738,0.7064721601459186,True
isolation_forest,2,alt_rate,0.005,14,1,descent,climb,13993,6,0.00042878582148216966,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,14,1,descent,cruise,30506,1,3.278043663541598e-05,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,14,1,descent,descent,27769,149,0.005365695559796896,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,15,2,descent,climb,53843,23,0.00042716787697565144,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,15,2,descent,cruise,43303,6,0.00013855852943214095,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,15,2,descent,descent,50393,229,0.0045442819439207825,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,all,mixed,descent,climb,126343,31,0.0002453638112123347,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,all,mixed,descent,cruise,157680,39,0.0002473363774733638,0.7064721601459186,False
isolation_forest,2,alt_rate,0.005,all,mixed,descent,descent,149090,650,0.004359782681601717,0.7064721601459186,False
isolation_forest,2,alt_rate,0.01,11,3,climb,climb,58507,446,0.007623019467755995,0.43588452473098327,True
isolation_forest,2,alt_rate,0.01,11,3,climb,cruise,83871,665,0.007928843104291114,0.43588452473098327,True
isolation_forest,2,alt_rate,0.01,11,3,climb,descent,70928,13204,0.1861606135799684,0.43588452473098327,True
isolation_forest,2,alt_rate,0.01,14,1,climb,climb,13993,1176,0.08404202101050526,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,14,1,climb,cruise,30506,1308,0.04287681111912411,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,14,1,climb,descent,27769,11627,0.41870431056213764,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,15,2,climb,climb,53843,609,0.01131066248165964,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,15,2,climb,cruise,43303,221,0.005103572500750525,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,15,2,climb,descent,50393,15539,0.3083563193300657,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,all,mixed,climb,climb,126343,2231,0.017658279445636086,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,all,mixed,climb,cruise,157680,2194,0.0139142567224759,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,all,mixed,climb,descent,149090,40370,0.2707760413173251,0.43588452473098327,False
isolation_forest,2,alt_rate,0.01,11,3,cruise,climb,58507,473,0.008084502709077547,0.4326327438229952,True
isolation_forest,2,alt_rate,0.01,11,3,cruise,cruise,83871,725,0.008644227444527907,0.4326327438229952,True
isolation_forest,2,alt_rate,0.01,11,3,cruise,descent,70928,14174,0.19983645386871193,0.4326327438229952,True
isolation_forest,2,alt_rate,0.01,14,1,cruise,climb,13993,1243,0.08883012935038948,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,14,1,cruise,cruise,30506,1398,0.04582705041631154,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,14,1,cruise,descent,27769,11998,0.43206453239223597,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,15,2,cruise,climb,53843,666,0.012369295915903645,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,15,2,cruise,cruise,43303,234,0.005403782647853498,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,15,2,cruise,descent,50393,16423,0.32589843827515724,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,all,mixed,cruise,climb,126343,2382,0.018853438655089715,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,all,mixed,cruise,cruise,157680,2357,0.014947995941146626,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,all,mixed,cruise,descent,149090,42595,0.28569991280434637,0.4326327438229952,False
isolation_forest,2,alt_rate,0.01,11,3,descent,climb,58507,8,0.00013673577520638557,0.6637175246289776,True
isolation_forest,2,alt_rate,0.01,11,3,descent,cruise,83871,70,0.0008346150636095909,0.6637175246289776,True
isolation_forest,2,alt_rate,0.01,11,3,descent,descent,70928,676,0.009530791788856305,0.6637175246289776,True
isolation_forest,2,alt_rate,0.01,14,1,descent,climb,13993,62,0.0044307868219824196,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,14,1,descent,cruise,30506,47,0.0015406805218645511,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,14,1,descent,descent,27769,167,0.0060139003925240376,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,15,2,descent,climb,53843,30,0.0005571754917073715,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,15,2,descent,cruise,43303,10,0.0002309308823869016,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,15,2,descent,descent,50393,367,0.0072827575258468434,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,all,mixed,descent,climb,126343,100,0.0007914961652010796,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,all,mixed,descent,cruise,157680,127,0.0008054287163876205,0.6637175246289776,False
isolation_forest,2,alt_rate,0.01,all,mixed,descent,descent,149090,1210,0.00811590314575089,0.6637175246289776,False
isolation_forest,2,alt_rate,0.02,11,3,climb,climb,58507,664,0.011349069342130001,0.4166133486208061,True
isolation_forest,2,alt_rate,0.02,11,3,climb,cruise,83871,1140,0.013592302464499053,0.4166133486208061,True
isolation_forest,2,alt_rate,0.02,11,3,climb,descent,70928,20181,0.28452797202797203,0.4166133486208061,True
isolation_forest,2,alt_rate,0.02,14,1,climb,climb,13993,1893,0.13528192667762454,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,14,1,climb,cruise,30506,1956,0.06411853405887366,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,14,1,climb,descent,27769,14287,0.5144945802873708,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,15,2,climb,climb,53843,1083,0.020114035250636108,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,15,2,climb,cruise,43303,364,0.008405884118883218,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,15,2,climb,descent,50393,21210,0.42089179052646203,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,all,mixed,climb,climb,126343,3640,0.0288104604133193,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,all,mixed,climb,cruise,157680,3460,0.021943176052765093,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,all,mixed,climb,descent,149090,55678,0.37345227714803136,0.4166133486208061,False
isolation_forest,2,alt_rate,0.02,11,3,cruise,climb,58507,756,0.012921530757003436,0.411250552805911,True
isolation_forest,2,alt_rate,0.02,11,3,cruise,cruise,83871,1319,0.015726532412872148,0.411250552805911,True
isolation_forest,2,alt_rate,0.02,11,3,cruise,descent,70928,22672,0.3196480938416422,0.411250552805911,True
isolation_forest,2,alt_rate,0.02,14,1,cruise,climb,13993,2282,0.1630815407703852,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,14,1,cruise,cruise,30506,2134,0.06995345177997771,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,14,1,cruise,descent,27769,15138,0.5451402643235262,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,15,2,cruise,climb,53843,1269,0.02356852329922181,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,15,2,cruise,cruise,43303,510,0.011777475001731982,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,15,2,cruise,descent,50393,22854,0.4535153691981029,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,all,mixed,cruise,climb,126343,4307,0.0340897398352105,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,all,mixed,cruise,cruise,157680,3963,0.02513318112633181,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,all,mixed,cruise,descent,149090,60664,0.4068951639949024,0.411250552805911,False
isolation_forest,2,alt_rate,0.02,11,3,descent,climb,58507,47,0.0008033226793375151,0.5896763414382731,True
isolation_forest,2,alt_rate,0.02,11,3,descent,cruise,83871,150,0.0017884608505919805,0.5896763414382731,True
isolation_forest,2,alt_rate,0.02,11,3,descent,descent,70928,1389,0.01958323934130386,0.5896763414382731,True
isolation_forest,2,alt_rate,0.02,14,1,descent,climb,13993,126,0.009004502251125562,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,14,1,descent,cruise,30506,307,0.010063594047072707,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,14,1,descent,descent,27769,391,0.014080449422017357,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,15,2,descent,climb,53843,65,0.0012072135653659714,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,15,2,descent,cruise,43303,31,0.000715885735399395,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,15,2,descent,descent,50393,788,0.015637092453316927,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,all,mixed,descent,climb,126343,238,0.0018837608731785695,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,all,mixed,descent,cruise,157680,488,0.0030948756976154237,0.5896763414382731,False
isolation_forest,2,alt_rate,0.02,all,mixed,descent,descent,149090,2568,0.01722449527131263,0.5896763414382731,False
lstm_autoencoder,0,primary,0.005,11,3,climb,climb,53678,172,0.003204292261261597,5.985692024230957,True
lstm_autoencoder,0,primary,0.005,11,3,climb,cruise,86535,262,0.0030276766626220605,5.985692024230957,True
lstm_autoencoder,0,primary,0.005,11,3,climb,descent,73093,2744,0.037541214616994785,5.985692024230957,True
lstm_autoencoder,0,primary,0.005,14,1,climb,climb,12241,345,0.028183971897720775,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,14,1,climb,cruise,33377,624,0.018695508883362796,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,14,1,climb,descent,26650,1781,0.06682926829268293,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,15,2,climb,climb,48789,296,0.00606694131873988,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,15,2,climb,cruise,53466,202,0.0037781019713462763,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,15,2,climb,descent,45284,2754,0.06081618231604982,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,all,mixed,climb,climb,114708,813,0.007087561460403808,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,all,mixed,climb,cruise,173378,1088,0.006275305978843913,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,all,mixed,climb,descent,145027,7279,0.05019065415405407,5.985692024230957,False
lstm_autoencoder,0,primary,0.005,11,3,cruise,climb,53678,223,0.004154402175938001,4.213829517364502,True
lstm_autoencoder,0,primary,0.005,11,3,cruise,cruise,86535,431,0.004980643670191252,4.213829517364502,True
lstm_autoencoder,0,primary,0.005,11,3,cruise,descent,73093,4898,0.0670105208433092,4.213829517364502,True
lstm_autoencoder,0,primary,0.005,14,1,cruise,climb,12241,479,0.03913078996813986,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,14,1,cruise,cruise,33377,831,0.024897384426401416,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,14,1,cruise,descent,26650,3897,0.14622889305816136,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,15,2,cruise,climb,48789,377,0.0077271516120436985,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,15,2,cruise,cruise,53466,346,0.006471402386563424,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,15,2,cruise,descent,45284,5484,0.12110237611518417,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,all,mixed,cruise,climb,114708,1079,0.009406493008334205,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,all,mixed,cruise,cruise,173378,1608,0.009274533101085489,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,all,mixed,cruise,descent,145027,14279,0.09845752859812311,4.213829517364502,False
lstm_autoencoder,0,primary,0.005,11,3,descent,climb,53678,33,0.0006147770036141435,23.71505355834961,True
lstm_autoencoder,0,primary,0.005,11,3,descent,cruise,86535,61,0.0007049170855723118,23.71505355834961,True
lstm_autoencoder,0,primary,0.005,11,3,descent,descent,73093,285,0.003899142188718482,23.71505355834961,True
lstm_autoencoder,0,primary,0.005,14,1,descent,climb,12241,123,0.010048198676578711,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,14,1,descent,cruise,33377,10,0.00029960751415645506,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,14,1,descent,descent,26650,154,0.005778611632270169,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,15,2,descent,climb,48789,57,0.0011682961323249094,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,15,2,descent,cruise,53466,47,0.0008790633299667078,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,15,2,descent,descent,45284,228,0.005034890910696935,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,all,mixed,descent,climb,114708,213,0.0018568887958991527,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,all,mixed,descent,cruise,173378,118,0.0006805938469702039,23.71505355834961,False
lstm_autoencoder,0,primary,0.005,all,mixed,descent,descent,145027,667,0.004599143607742007,23.71505355834961,False
lstm_autoencoder,0,primary,0.01,11,3,climb,climb,53678,324,0.006035992399120682,2.901108503341675,True
lstm_autoencoder,0,primary,0.01,11,3,climb,cruise,86535,675,0.0078003120124804995,2.901108503341675,True
lstm_autoencoder,0,primary,0.01,11,3,climb,descent,73093,8550,0.11697426566155446,2.901108503341675,True
lstm_autoencoder,0,primary,0.01,14,1,climb,climb,12241,696,0.05685809982844539,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,14,1,climb,cruise,33377,1400,0.04194505198190371,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,14,1,climb,descent,26650,7182,0.2694934333958724,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,15,2,climb,climb,48789,500,0.010248211687060608,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,15,2,climb,cruise,53466,660,0.012344293569745259,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,15,2,climb,descent,45284,10514,0.23217913611871743,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,all,mixed,climb,climb,114708,1520,0.013251037416745126,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,all,mixed,climb,cruise,173378,2735,0.01577478111409752,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,all,mixed,climb,descent,145027,26246,0.180973198094148,2.901108503341675,False
lstm_autoencoder,0,primary,0.01,11,3,cruise,climb,53678,405,0.0075449904989008535,2.3002922534942627,True
lstm_autoencoder,0,primary,0.01,11,3,cruise,cruise,86535,938,0.010839544692898826,2.3002922534942627,True
lstm_autoencoder,0,primary,0.01,11,3,cruise,descent,73093,11612,0.15886610208911933,2.3002922534942627,True
lstm_autoencoder,0,primary,0.01,14,1,cruise,climb,12241,895,0.0731149415897394,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,14,1,cruise,cruise,33377,2107,0.06312730323276508,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,14,1,cruise,descent,26650,8934,0.335234521575985,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,15,2,cruise,climb,48789,616,0.012625796798458669,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,15,2,cruise,cruise,53466,1012,0.01892791680694273,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,15,2,cruise,descent,45284,14332,0.31649147601801964,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,all,mixed,cruise,climb,114708,1916,0.0167032813753182,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,all,mixed,cruise,cruise,173378,4057,0.023399739297950143,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,all,mixed,cruise,descent,145027,34878,0.24049314955146284,2.3002922534942627,False
lstm_autoencoder,0,primary,0.01,11,3,descent,climb,53678,105,0.0019561086478631843,12.218111038208008,True
lstm_autoencoder,0,primary,0.01,11,3,descent,cruise,86535,128,0.001479170277922228,12.218111038208008,True
lstm_autoencoder,0,primary,0.01,11,3,descent,descent,73093,913,0.012490936204561312,12.218111038208008,True
lstm_autoencoder,0,primary,0.01,14,1,descent,climb,12241,213,0.017400539171636305,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,14,1,descent,cruise,33377,205,0.006141954040207329,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,14,1,descent,descent,26650,195,0.007317073170731708,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,15,2,descent,climb,48789,157,0.003217938469737031,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,15,2,descent,cruise,53466,116,0.002169603112258258,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,15,2,descent,descent,45284,360,0.007949827753732002,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,all,mixed,descent,climb,114708,475,0.004140949192732852,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,all,mixed,descent,cruise,173378,449,0.002589717265166284,12.218111038208008,False
lstm_autoencoder,0,primary,0.01,all,mixed,descent,descent,145027,1468,0.01012225309769905,12.218111038208008,False
lstm_autoencoder,0,primary,0.02,11,3,climb,climb,53678,710,0.01322702038078915,1.4955650568008423,True
lstm_autoencoder,0,primary,0.02,11,3,climb,cruise,86535,1703,0.019679898307043392,1.4955650568008423,True
lstm_autoencoder,0,primary,0.02,11,3,climb,descent,73093,18309,0.2504891029236726,1.4955650568008423,True
lstm_autoencoder,0,primary,0.02,14,1,climb,climb,12241,1189,0.09713258720692754,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,14,1,climb,cruise,33377,3486,0.10444317943494023,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,14,1,climb,descent,26650,12636,0.4741463414634146,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,15,2,climb,climb,48789,1080,0.02213613724405091,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,15,2,climb,cruise,53466,1631,0.030505367897355327,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,15,2,climb,descent,45284,19809,0.43743927214910344,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,all,mixed,climb,climb,114708,2979,0.025970289779265614,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,all,mixed,climb,cruise,173378,6820,0.03933601725709144,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,all,mixed,climb,descent,145027,50754,0.3499624207906114,1.4955650568008423,False
lstm_autoencoder,0,primary,0.02,11,3,cruise,climb,53678,693,0.012910317075897015,1.527517318725586,True
lstm_autoencoder,0,primary,0.02,11,3,cruise,cruise,86535,1622,0.018743860865545733,1.527517318725586,True
lstm_autoencoder,0,primary,0.02,11,3,cruise,descent,73093,17959,0.24570068269191303,1.527517318725586,True
lstm_autoencoder,0,primary,0.02,14,1,cruise,climb,12241,1173,0.09582550445225063,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,14,1,cruise,cruise,33377,3422,0.10252569134433892,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,14,1,cruise,descent,26650,12447,0.4670544090056285,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,15,2,cruise,climb,48789,1048,0.021480251696079034,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,15,2,cruise,cruise,53466,1600,0.029925560169079414,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,15,2,cruise,descent,45284,19582,0.43242646409327795,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,all,mixed,cruise,climb,114708,2914,0.025403633573944276,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,all,mixed,cruise,cruise,173378,6644,0.038320894231101986,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,all,mixed,cruise,descent,145027,49988,0.3446806456728747,1.527517318725586,False
lstm_autoencoder,0,primary,0.02,11,3,descent,climb,53678,136,0.0025336264391370767,8.624083518981934,True
lstm_autoencoder,0,primary,0.02,11,3,descent,cruise,86535,182,0.002103195238920668,8.624083518981934,True
lstm_autoencoder,0,primary,0.02,11,3,descent,descent,73093,1683,0.0230254607144323,8.624083518981934,True
lstm_autoencoder,0,primary,0.02,14,1,descent,climb,12241,258,0.0210767094191651,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,14,1,descent,cruise,33377,383,0.011474967792192228,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,14,1,descent,descent,26650,530,0.019887429643527205,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,15,2,descent,climb,48789,222,0.00455020598905491,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,15,2,descent,cruise,53466,150,0.0028055212658511953,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,15,2,descent,descent,45284,1212,0.026764420104231076,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,all,mixed,descent,climb,114708,616,0.005370157268891446,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,all,mixed,descent,cruise,173378,715,0.004123937293082167,8.624083518981934,False
lstm_autoencoder,0,primary,0.02,all,mixed,descent,descent,145027,3425,0.023616292138705208,8.624083518981934,False
lstm_autoencoder,0,alt_rate,0.005,11,3,climb,climb,58507,195,0.003332934520655648,5.949905872344971,True
lstm_autoencoder,0,alt_rate,0.005,11,3,climb,cruise,83871,187,0.002229614527071336,5.949905872344971,True
lstm_autoencoder,0,alt_rate,0.005,11,3,climb,descent,70928,2836,0.039984209339048046,5.949905872344971,True
lstm_autoencoder,0,alt_rate,0.005,14,1,climb,climb,13993,349,0.024941041949546203,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,14,1,climb,cruise,30506,521,0.017078607487051728,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,14,1,climb,descent,27769,1912,0.06885375778746083,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,15,2,climb,climb,53843,298,0.005534609884293223,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,15,2,climb,cruise,43303,57,0.0013163060296053392,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,15,2,climb,descent,50393,2925,0.05804377592125891,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,climb,climb,126343,842,0.006664397710993091,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,climb,cruise,157680,765,0.0048515981735159815,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,climb,descent,149090,7673,0.051465557716815345,5.949905872344971,False
lstm_autoencoder,0,alt_rate,0.005,11,3,cruise,climb,58507,534,0.009127112995026236,1.9686381816864014,True
lstm_autoencoder,0,alt_rate,0.005,11,3,cruise,cruise,83871,606,0.007225381836391601,1.9686381816864014,True
lstm_autoencoder,0,alt_rate,0.005,11,3,cruise,descent,70928,14399,0.20300868486352358,1.9686381816864014,True
lstm_autoencoder,0,alt_rate,0.005,14,1,cruise,climb,13993,1200,0.08575716429643393,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,14,1,cruise,cruise,30506,1314,0.043073493738936604,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,14,1,cruise,descent,27769,11159,0.40185098491123195,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,15,2,cruise,climb,53843,775,0.014393700202440428,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,15,2,cruise,cruise,43303,195,0.004503152206544582,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,15,2,cruise,descent,50393,17496,0.3471910781259302,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,cruise,climb,126343,2509,0.019858638784895088,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,cruise,cruise,157680,2115,0.01341324200913242,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,cruise,descent,149090,43054,0.2887785901133543,1.9686381816864014,False
lstm_autoencoder,0,alt_rate,0.005,11,3,descent,climb,58507,23,0.0003931153537183585,27.40899085998535,True
lstm_autoencoder,0,alt_rate,0.005,11,3,descent,cruise,83871,40,0.00047692289349119483,27.40899085998535,True
lstm_autoencoder,0,alt_rate,0.005,11,3,descent,descent,70928,218,0.0030735393638619446,27.40899085998535,True
lstm_autoencoder,0,alt_rate,0.005,14,1,descent,climb,13993,102,0.007289358965196884,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,14,1,descent,cruise,30506,0,0.0,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,14,1,descent,descent,27769,154,0.005545752457776657,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,15,2,descent,climb,53843,45,0.0008357632375610572,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,15,2,descent,cruise,43303,7,0.0001616516176708311,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,15,2,descent,descent,50393,242,0.0048022542813486,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,descent,climb,126343,170,0.0013455434808418354,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,descent,cruise,157680,47,0.0002980720446473871,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.005,all,mixed,descent,descent,149090,614,0.004118317794620699,27.40899085998535,False
lstm_autoencoder,0,alt_rate,0.01,11,3,climb,climb,58507,366,0.006255661715692139,2.862433910369873,True
lstm_autoencoder,0,alt_rate,0.01,11,3,climb,cruise,83871,335,0.003994229232988757,2.862433910369873,True
lstm_autoencoder,0,alt_rate,0.01,11,3,climb,descent,70928,9054,0.1276505752312204,2.862433910369873,True
lstm_autoencoder,0,alt_rate,0.01,14,1,climb,climb,13993,781,0.055813621096262415,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,14,1,climb,cruise,30506,889,0.02914180816888481,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,14,1,climb,descent,27769,7765,0.2796283625625698,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,15,2,climb,climb,53843,512,0.009509128391805805,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,15,2,climb,cruise,43303,134,0.0030944738239844813,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,15,2,climb,descent,50393,11282,0.2238803008354335,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,all,mixed,climb,climb,126343,1659,0.01313092138068591,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,all,mixed,climb,cruise,157680,1358,0.008612379502790462,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,all,mixed,climb,descent,149090,28101,0.18848346636259977,2.862433910369873,False
lstm_autoencoder,0,alt_rate,0.01,11,3,cruise,climb,58507,784,0.013400105970225784,1.454156517982483,True
lstm_autoencoder,0,alt_rate,0.01,11,3,cruise,cruise,83871,934,0.011136149563019398,1.454156517982483,True
lstm_autoencoder,0,alt_rate,0.01,11,3,cruise,descent,70928,19630,0.27675953079178883,1.454156517982483,True
lstm_autoencoder,0,alt_rate,0.01,14,1,cruise,climb,13993,1568,0.112056028014007,1.454156517982483,False
lstm_autoencoder,0,alt_rate,0.01,14,1,cruise,cruise,30506,1919,0.06290565790336328,1.454156517982483,False
lstm_autoencoder,0,alt_rate,0.01,14,1,cruise,descent,27769,14207,0.5116136699196946,1.454156517982483,False
lstm_autoencoder,0,alt_rate,0.01,15,2,cruise,climb,53843,1176,0.02184127927492896,1.454156517982483,False
lstm_autoencoder,0,alt_rate,0.01,15,2,cruise,cruise,43303,290,0.0066969955892201465,1.454156517982483,False
