detector,phase_definition,subset,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
history,primary,official_test,14,24,1,descent,1192,221,1,13
history,primary,official_test,14,25,1,overall,2551,8,1,4
history,primary,official_test,14,25,1,climb,79,0,0,0
history,primary,official_test,14,25,1,cruise,2364,4,1,2
history,primary,official_test,14,25,1,descent,108,4,1,2
history,primary,official_test,14,26,1,overall,2034,43,1,9
history,primary,official_test,14,26,1,climb,135,29,1,5
history,primary,official_test,14,26,1,cruise,84,0,0,0
history,primary,official_test,14,26,1,descent,1815,14,1,4
history,primary,official_test,14,27,1,overall,1887,23,1,16
history,primary,official_test,14,27,1,climb,227,1,1,1
history,primary,official_test,14,27,1,cruise,1396,21,1,14
history,primary,official_test,14,27,1,descent,264,1,1,1
history,primary,official_test,14,28,1,overall,2629,4,1,2
history,primary,official_test,14,28,1,climb,490,0,0,0
history,primary,official_test,14,28,1,cruise,1339,0,0,0
history,primary,official_test,14,28,1,descent,800,4,1,2
history,primary,official_test,14,29,1,overall,1887,24,1,16
history,primary,official_test,14,29,1,climb,227,2,1,2
history,primary,official_test,14,29,1,cruise,1396,21,1,13
history,primary,official_test,14,29,1,descent,264,1,1,1
history,primary,official_test,14,30,1,overall,1528,19,1,4
history,primary,official_test,14,30,1,climb,435,0,0,0
history,primary,official_test,14,30,1,cruise,592,0,0,0
history,primary,official_test,14,30,1,descent,501,19,1,4
history,primary,official_test,14,31,1,overall,2629,4,1,2
history,primary,official_test,14,31,1,climb,490,0,0,0
history,primary,official_test,14,31,1,cruise,1339,0,0,0
history,primary,official_test,14,31,1,descent,800,4,1,2
history,primary,official_test,14,32,1,overall,1006,109,1,23
history,primary,official_test,14,32,1,climb,262,0,0,0
history,primary,official_test,14,32,1,cruise,356,6,1,3
history,primary,official_test,14,32,1,descent,388,103,1,20
history,primary,official_test,14,33,1,overall,1528,19,1,4
history,primary,official_test,14,33,1,climb,435,0,0,0
history,primary,official_test,14,33,1,cruise,592,0,0,0
history,primary,official_test,14,33,1,descent,501,19,1,4
history,primary,official_test,14,34,1,overall,1944,17,1,10
history,primary,official_test,14,34,1,climb,142,0,0,0
history,primary,official_test,14,34,1,cruise,1554,9,1,6
history,primary,official_test,14,34,1,descent,248,8,1,4
history,primary,official_test,14,35,1,overall,1706,36,1,7
history,primary,official_test,14,35,1,climb,38,0,0,0
history,primary,official_test,14,35,1,cruise,47,0,0,0
history,primary,official_test,14,35,1,descent,1621,36,1,7
history,primary,official_test,15,1,2,overall,2669,16,1,13
history,primary,official_test,15,1,2,climb,625,0,0,0
history,primary,official_test,15,1,2,cruise,752,0,0,0
history,primary,official_test,15,1,2,descent,1292,16,1,13
history,primary,official_test,15,2,2,overall,7711,5,1,2
history,primary,official_test,15,2,2,climb,2028,0,0,0
history,primary,official_test,15,2,2,cruise,3298,0,0,0
history,primary,official_test,15,2,2,descent,2385,5,1,2
history,primary,official_test,15,3,2,overall,5503,125,1,32
history,primary,official_test,15,3,2,climb,3519,0,0,0
history,primary,official_test,15,3,2,cruise,722,2,1,2
history,primary,official_test,15,3,2,descent,1262,123,1,30
history,primary,official_test,15,4,2,overall,6372,6,1,5
history,primary,official_test,15,4,2,climb,2754,1,1,1
history,primary,official_test,15,4,2,cruise,2405,0,0,0
history,primary,official_test,15,4,2,descent,1213,5,1,4
history,primary,official_test,15,5,2,overall,6075,9,1,1
history,primary,official_test,15,5,2,climb,1642,0,0,0
history,primary,official_test,15,5,2,cruise,2509,0,0,0
history,primary,official_test,15,5,2,descent,1924,9,1,1
history,primary,official_test,15,6,2,overall,9157,158,1,19
history,primary,official_test,15,6,2,climb,3584,0,0,0
history,primary,official_test,15,6,2,cruise,2702,61,1,11
history,primary,official_test,15,6,2,descent,2871,97,1,8
history,primary,official_test,15,7,2,overall,5892,82,1,12
history,primary,official_test,15,7,2,climb,2990,53,1,6
history,primary,official_test,15,7,2,cruise,2120,2,1,2
history,primary,official_test,15,7,2,descent,782,27,1,4
history,primary,official_test,15,8,2,overall,4015,4,1,3
history,primary,official_test,15,8,2,climb,748,0,0,0
history,primary,official_test,15,8,2,cruise,1371,0,0,0
history,primary,official_test,15,8,2,descent,1896,4,1,3
history,primary,official_test,15,9,2,overall,8714,250,1,64
history,primary,official_test,15,9,2,climb,2650,0,0,0
history,primary,official_test,15,9,2,cruise,4542,47,1,24
history,primary,official_test,15,9,2,descent,1522,203,1,40
history,primary,official_test,15,10,2,overall,5218,168,1,31
history,primary,official_test,15,10,2,climb,2439,0,0,0
history,primary,official_test,15,10,2,cruise,1376,0,0,0
history,primary,official_test,15,10,2,descent,1403,168,1,31
history,primary,official_test,15,11,2,overall,6001,75,1,17
history,primary,official_test,15,11,2,climb,2203,0,0,0
history,primary,official_test,15,11,2,cruise,2046,0,0,0
history,primary,official_test,15,11,2,descent,1752,75,1,17
history,primary,official_test,15,12,2,overall,8363,13,1,10
history,primary,official_test,15,12,2,climb,1990,0,0,0
history,primary,official_test,15,12,2,cruise,3014,0,0,0
history,primary,official_test,15,12,2,descent,3359,13,1,10
history,primary,official_test,15,13,2,overall,5761,21,1,9
history,primary,official_test,15,13,2,climb,1671,0,0,0
history,primary,official_test,15,13,2,cruise,2573,1,1,1
history,primary,official_test,15,13,2,descent,1517,20,1,8
history,primary,official_test,15,14,2,overall,6942,17,1,6
history,primary,official_test,15,14,2,climb,2058,0,0,0
history,primary,official_test,15,14,2,cruise,3278,0,0,0
history,primary,official_test,15,14,2,descent,1606,17,1,6
history,primary,official_test,15,15,2,overall,8154,64,1,16
history,primary,official_test,15,15,2,climb,2033,0,0,0
history,primary,official_test,15,15,2,cruise,2970,45,1,14
history,primary,official_test,15,15,2,descent,3151,19,1,2
history,primary,official_test,15,16,2,overall,5218,188,1,33
history,primary,official_test,15,16,2,climb,2439,0,0,0
history,primary,official_test,15,16,2,cruise,1376,0,0,0
history,primary,official_test,15,16,2,descent,1403,188,1,33
history,primary,official_test,15,17,2,overall,5804,218,1,32
history,primary,official_test,15,17,2,climb,1845,0,0,0
history,primary,official_test,15,17,2,cruise,2329,0,0,0
history,primary,official_test,15,17,2,descent,1630,218,1,32
history,primary,official_test,15,18,2,overall,8154,61,1,21
history,primary,official_test,15,18,2,climb,2033,0,0,0
history,primary,official_test,15,18,2,cruise,2970,43,1,18
history,primary,official_test,15,18,2,descent,3151,18,1,3
history,primary,official_test,15,19,2,overall,6782,291,1,74
history,primary,official_test,15,19,2,climb,2887,0,0,0
history,primary,official_test,15,19,2,cruise,1196,25,1,17
history,primary,official_test,15,19,2,descent,2699,266,1,57
history,primary,official_test,15,20,2,overall,6265,4,1,3
history,primary,official_test,15,20,2,climb,1256,0,0,0
history,primary,official_test,15,20,2,cruise,2569,1,1,1
history,primary,official_test,15,20,2,descent,2440,3,1,2
history,primary,official_test,15,21,2,overall,6381,65,1,13
history,primary,official_test,15,21,2,climb,1264,0,0,0
history,primary,official_test,15,21,2,cruise,2088,0,0,0
history,primary,official_test,15,21,2,descent,3029,65,1,13
history,primary,official_test,15,22,2,overall,5501,79,1,12
history,primary,official_test,15,22,2,climb,2343,1,1,1
history,primary,official_test,15,22,2,cruise,1857,0,0,0
history,primary,official_test,15,22,2,descent,1301,78,1,11
history,primary,official_test,15,23,2,overall,6887,23,1,14
history,primary,official_test,15,23,2,climb,1788,0,0,0
history,primary,official_test,15,23,2,cruise,3403,0,0,0
history,primary,official_test,15,23,2,descent,1696,23,1,14
history,alt_rate,official_test,11,1,3,overall,11007,68,1,38
history,alt_rate,official_test,11,1,3,climb,2930,0,0,0
history,alt_rate,official_test,11,1,3,cruise,3885,19,1,12
history,alt_rate,official_test,11,1,3,descent,4192,49,1,26
history,alt_rate,official_test,11,2,3,overall,17636,343,1,75
history,alt_rate,official_test,11,2,3,climb,3879,0,0,0
history,alt_rate,official_test,11,2,3,cruise,9869,27,1,12
history,alt_rate,official_test,11,2,3,descent,3888,316,1,63
history,alt_rate,official_test,11,3,3,overall,9831,183,1,78
history,alt_rate,official_test,11,3,3,climb,2327,0,0,0
history,alt_rate,official_test,11,3,3,cruise,2755,16,1,8
history,alt_rate,official_test,11,3,3,descent,4749,167,1,70
history,alt_rate,official_test,11,4,3,overall,13140,98,1,32
history,alt_rate,official_test,11,4,3,climb,3297,0,0,0
history,alt_rate,official_test,11,4,3,cruise,6273,0,0,0
history,alt_rate,official_test,11,4,3,descent,3570,98,1,32
history,alt_rate,official_test,11,5,3,overall,13751,198,1,66
history,alt_rate,official_test,11,5,3,climb,2298,0,0,0
history,alt_rate,official_test,11,5,3,cruise,6278,25,1,8
history,alt_rate,official_test,11,5,3,descent,5175,173,1,58
history,alt_rate,official_test,11,6,3,overall,11689,142,1,70
history,alt_rate,official_test,11,6,3,climb,1743,0,0,0
history,alt_rate,official_test,11,6,3,cruise,6205,29,1,16
history,alt_rate,official_test,11,6,3,descent,3741,113,1,54
history,alt_rate,official_test,11,7,3,overall,11007,75,1,34
history,alt_rate,official_test,11,7,3,climb,2930,0,0,0
history,alt_rate,official_test,11,7,3,cruise,3885,21,1,11
history,alt_rate,official_test,11,7,3,descent,4192,54,1,23
history,alt_rate,official_test,11,8,3,overall,8826,246,1,34
history,alt_rate,official_test,11,8,3,climb,4070,41,1,2
history,alt_rate,official_test,11,8,3,cruise,3030,0,0,0
history,alt_rate,official_test,11,8,3,descent,1726,205,1,32
history,alt_rate,official_test,11,9,3,overall,8928,129,1,40
history,alt_rate,official_test,11,9,3,climb,2568,11,1,3
history,alt_rate,official_test,11,9,3,cruise,3414,0,0,0
history,alt_rate,official_test,11,9,3,descent,2946,118,1,37
history,alt_rate,official_test,11,10,3,overall,13940,26,1,15
history,alt_rate,official_test,11,10,3,climb,4340,0,0,0
history,alt_rate,official_test,11,10,3,cruise,5054,3,1,2
history,alt_rate,official_test,11,10,3,descent,4546,23,1,13
history,alt_rate,official_test,11,11,3,overall,13751,187,1,48
history,alt_rate,official_test,11,11,3,climb,2298,0,0,0
history,alt_rate,official_test,11,11,3,cruise,6278,32,1,8
history,alt_rate,official_test,11,11,3,descent,5175,155,1,40
history,alt_rate,official_test,11,12,3,overall,14346,79,1,40
history,alt_rate,official_test,11,12,3,climb,3497,20,1,12
history,alt_rate,official_test,11,12,3,cruise,6768,1,1,1
history,alt_rate,official_test,11,12,3,descent,4081,58,1,27
history,alt_rate,official_test,11,13,3,overall,10704,53,1,34
history,alt_rate,official_test,11,13,3,climb,3236,0,0,0
history,alt_rate,official_test,11,13,3,cruise,4152,14,1,10
history,alt_rate,official_test,11,13,3,descent,3316,39,1,24
history,alt_rate,official_test,11,14,3,overall,11573,145,1,46
history,alt_rate,official_test,11,14,3,climb,3665,0,0,0
history,alt_rate,official_test,11,14,3,cruise,3719,8,1,6
history,alt_rate,official_test,11,14,3,descent,4189,137,1,40
history,alt_rate,official_test,11,15,3,overall,7701,47,1,37
history,alt_rate,official_test,11,15,3,climb,2453,0,0,0
history,alt_rate,official_test,11,15,3,cruise,1248,0,0,0
history,alt_rate,official_test,11,15,3,descent,4000,47,1,37
history,alt_rate,official_test,11,16,3,overall,11457,106,1,30
history,alt_rate,official_test,11,16,3,climb,3793,0,0,0
history,alt_rate,official_test,11,16,3,cruise,4388,1,1,1
history,alt_rate,official_test,11,16,3,descent,3276,105,1,29
history,alt_rate,official_test,11,17,3,overall,11457,111,1,25
history,alt_rate,official_test,11,17,3,climb,3793,0,0,0
history,alt_rate,official_test,11,17,3,cruise,4388,1,1,1
history,alt_rate,official_test,11,17,3,descent,3276,110,1,24
history,alt_rate,official_test,11,18,3,overall,12562,199,1,80
history,alt_rate,official_test,11,18,3,climb,5390,0,0,0
history,alt_rate,official_test,11,18,3,cruise,2282,0,0,0
history,alt_rate,official_test,11,18,3,descent,4890,199,1,80
history,alt_rate,official_test,14,1,1,overall,2551,8,1,4
history,alt_rate,official_test,14,1,1,climb,94,0,0,0
history,alt_rate,official_test,14,1,1,cruise,2339,2,1,1
history,alt_rate,official_test,14,1,1,descent,118,6,1,3
history,alt_rate,official_test,14,2,1,overall,1528,19,1,4
history,alt_rate,official_test,14,2,1,climb,495,0,0,0
history,alt_rate,official_test,14,2,1,cruise,475,0,0,0
history,alt_rate,official_test,14,2,1,descent,558,19,1,4
history,alt_rate,official_test,14,3,1,overall,1887,25,1,16
history,alt_rate,official_test,14,3,1,climb,262,3,1,2
history,alt_rate,official_test,14,3,1,cruise,1323,18,1,11
history,alt_rate,official_test,14,3,1,descent,302,4,1,3
history,alt_rate,official_test,14,4,1,overall,1303,35,1,19
history,alt_rate,official_test,14,4,1,climb,96,0,0,0
history,alt_rate,official_test,14,4,1,cruise,1050,17,1,13
history,alt_rate,official_test,14,4,1,descent,157,18,1,6
history,alt_rate,official_test,14,5,1,overall,2641,193,1,20
history,alt_rate,official_test,14,5,1,climb,1220,0,0,0
history,alt_rate,official_test,14,5,1,cruise,41,0,0,0
history,alt_rate,official_test,14,5,1,descent,1380,193,1,20
history,alt_rate,official_test,14,6,1,overall,2918,7,1,4
history,alt_rate,official_test,14,6,1,climb,265,0,0,0
history,alt_rate,official_test,14,6,1,cruise,1361,0,0,0
history,alt_rate,official_test,14,6,1,descent,1292,7,1,4
history,alt_rate,official_test,14,7,1,overall,1303,35,1,19
history,alt_rate,official_test,14,7,1,climb,96,0,0,0
history,alt_rate,official_test,14,7,1,cruise,1050,17,1,13
history,alt_rate,official_test,14,7,1,descent,157,18,1,6
history,alt_rate,official_test,14,8,1,overall,2551,8,1,4
history,alt_rate,official_test,14,8,1,climb,94,0,0,0
history,alt_rate,official_test,14,8,1,cruise,2339,2,1,1
history,alt_rate,official_test,14,8,1,descent,118,6,1,3
history,alt_rate,official_test,14,9,1,overall,1706,38,1,8
history,alt_rate,official_test,14,9,1,climb,33,0,0,0
history,alt_rate,official_test,14,9,1,cruise,59,0,0,0
history,alt_rate,official_test,14,9,1,descent,1614,38,1,8
history,alt_rate,official_test,14,10,1,overall,1706,38,1,7
history,alt_rate,official_test,14,10,1,climb,33,0,0,0
history,alt_rate,official_test,14,10,1,cruise,59,0,0,0
history,alt_rate,official_test,14,10,1,descent,1614,38,1,7
history,alt_rate,official_test,14,11,1,overall,2346,0,0,0
history,alt_rate,official_test,14,11,1,climb,539,0,0,0
history,alt_rate,official_test,14,11,1,cruise,891,0,0,0
history,alt_rate,official_test,14,11,1,descent,916,0,0,0
history,alt_rate,official_test,14,12,1,overall,2641,201,1,19
history,alt_rate,official_test,14,12,1,climb,1220,0,0,0
history,alt_rate,official_test,14,12,1,cruise,41,0,0,0
history,alt_rate,official_test,14,12,1,descent,1380,201,1,19
history,alt_rate,official_test,14,13,1,overall,1303,39,1,21
history,alt_rate,official_test,14,13,1,climb,96,0,0,0
history,alt_rate,official_test,14,13,1,cruise,1050,20,1,16
history,alt_rate,official_test,14,13,1,descent,157,19,1,5
history,alt_rate,official_test,14,14,1,overall,2629,3,1,2
history,alt_rate,official_test,14,14,1,climb,563,0,0,0
history,alt_rate,official_test,14,14,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,14,1,descent,914,3,1,2
history,alt_rate,official_test,14,15,1,overall,1930,6,1,4
history,alt_rate,official_test,14,15,1,climb,545,0,0,0
history,alt_rate,official_test,14,15,1,cruise,661,0,0,0
history,alt_rate,official_test,14,15,1,descent,724,6,1,4
history,alt_rate,official_test,14,16,1,overall,1528,19,1,4
history,alt_rate,official_test,14,16,1,climb,495,0,0,0
history,alt_rate,official_test,14,16,1,cruise,475,0,0,0
history,alt_rate,official_test,14,16,1,descent,558,19,1,4
history,alt_rate,official_test,14,17,1,overall,2641,218,1,14
history,alt_rate,official_test,14,17,1,climb,1220,0,0,0
history,alt_rate,official_test,14,17,1,cruise,41,0,0,0
history,alt_rate,official_test,14,17,1,descent,1380,218,1,14
history,alt_rate,official_test,14,18,1,overall,2629,3,1,2
history,alt_rate,official_test,14,18,1,climb,563,0,0,0
history,alt_rate,official_test,14,18,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,18,1,descent,914,3,1,2
history,alt_rate,official_test,14,19,1,overall,1706,37,1,7
history,alt_rate,official_test,14,19,1,climb,33,0,0,0
history,alt_rate,official_test,14,19,1,cruise,59,0,0,0
history,alt_rate,official_test,14,19,1,descent,1614,37,1,7
history,alt_rate,official_test,14,20,1,overall,2629,3,1,2
history,alt_rate,official_test,14,20,1,climb,563,0,0,0
history,alt_rate,official_test,14,20,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,20,1,descent,914,3,1,2
history,alt_rate,official_test,14,21,1,overall,1706,37,1,7
history,alt_rate,official_test,14,21,1,climb,33,0,0,0
history,alt_rate,official_test,14,21,1,cruise,59,0,0,0
history,alt_rate,official_test,14,21,1,descent,1614,37,1,7
history,alt_rate,official_test,14,22,1,overall,1887,23,1,16
history,alt_rate,official_test,14,22,1,climb,262,1,1,1
history,alt_rate,official_test,14,22,1,cruise,1323,19,1,13
history,alt_rate,official_test,14,22,1,descent,302,3,1,2
history,alt_rate,official_test,14,23,1,overall,2629,3,1,2
history,alt_rate,official_test,14,23,1,climb,563,0,0,0
history,alt_rate,official_test,14,23,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,23,1,descent,914,3,1,2
history,alt_rate,official_test,14,24,1,overall,2641,221,1,13
history,alt_rate,official_test,14,24,1,climb,1220,0,0,0
history,alt_rate,official_test,14,24,1,cruise,41,0,0,0
history,alt_rate,official_test,14,24,1,descent,1380,221,1,13
history,alt_rate,official_test,14,25,1,overall,2551,8,1,4
history,alt_rate,official_test,14,25,1,climb,94,0,0,0
history,alt_rate,official_test,14,25,1,cruise,2339,2,1,1
history,alt_rate,official_test,14,25,1,descent,118,6,1,3
history,alt_rate,official_test,14,26,1,overall,2034,43,1,9
history,alt_rate,official_test,14,26,1,climb,129,29,1,5
history,alt_rate,official_test,14,26,1,cruise,1107,4,1,1
history,alt_rate,official_test,14,26,1,descent,798,10,1,3
history,alt_rate,official_test,14,27,1,overall,1887,23,1,16
history,alt_rate,official_test,14,27,1,climb,262,1,1,1
history,alt_rate,official_test,14,27,1,cruise,1323,19,1,13
history,alt_rate,official_test,14,27,1,descent,302,3,1,2
history,alt_rate,official_test,14,28,1,overall,2629,4,1,2
history,alt_rate,official_test,14,28,1,climb,563,0,0,0
history,alt_rate,official_test,14,28,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,28,1,descent,914,4,1,2
history,alt_rate,official_test,14,29,1,overall,1887,24,1,16
history,alt_rate,official_test,14,29,1,climb,262,2,1,2
history,alt_rate,official_test,14,29,1,cruise,1323,18,1,12
history,alt_rate,official_test,14,29,1,descent,302,4,1,2
history,alt_rate,official_test,14,30,1,overall,1528,19,1,4
history,alt_rate,official_test,14,30,1,climb,495,0,0,0
history,alt_rate,official_test,14,30,1,cruise,475,0,0,0
history,alt_rate,official_test,14,30,1,descent,558,19,1,4
history,alt_rate,official_test,14,31,1,overall,2629,4,1,2
history,alt_rate,official_test,14,31,1,climb,563,0,0,0
history,alt_rate,official_test,14,31,1,cruise,1152,0,0,0
history,alt_rate,official_test,14,31,1,descent,914,4,1,2
history,alt_rate,official_test,14,32,1,overall,1006,109,1,23
history,alt_rate,official_test,14,32,1,climb,330,0,0,0
history,alt_rate,official_test,14,32,1,cruise,232,0,0,0
history,alt_rate,official_test,14,32,1,descent,444,109,1,23
history,alt_rate,official_test,14,33,1,overall,1528,19,1,4
history,alt_rate,official_test,14,33,1,climb,495,0,0,0
history,alt_rate,official_test,14,33,1,cruise,475,0,0,0
history,alt_rate,official_test,14,33,1,descent,558,19,1,4
history,alt_rate,official_test,14,34,1,overall,1944,17,1,10
history,alt_rate,official_test,14,34,1,climb,164,1,1,1
history,alt_rate,official_test,14,34,1,cruise,1524,8,1,5
history,alt_rate,official_test,14,34,1,descent,256,8,1,4
history,alt_rate,official_test,14,35,1,overall,1706,36,1,7
history,alt_rate,official_test,14,35,1,climb,33,0,0,0
history,alt_rate,official_test,14,35,1,cruise,59,0,0,0
history,alt_rate,official_test,14,35,1,descent,1614,36,1,7
history,alt_rate,official_test,15,1,2,overall,2669,16,1,13
history,alt_rate,official_test,15,1,2,climb,705,0,0,0
history,alt_rate,official_test,15,1,2,cruise,555,0,0,0
history,alt_rate,official_test,15,1,2,descent,1409,16,1,13
history,alt_rate,official_test,15,2,2,overall,7711,5,1,2
history,alt_rate,official_test,15,2,2,climb,1947,0,0,0
history,alt_rate,official_test,15,2,2,cruise,3098,0,0,0
history,alt_rate,official_test,15,2,2,descent,2666,5,1,2
history,alt_rate,official_test,15,3,2,overall,5503,125,1,32
history,alt_rate,official_test,15,3,2,climb,3076,0,0,0
history,alt_rate,official_test,15,3,2,cruise,995,0,0,0
history,alt_rate,official_test,15,3,2,descent,1432,125,1,32
history,alt_rate,official_test,15,4,2,overall,6372,6,1,5
history,alt_rate,official_test,15,4,2,climb,2890,1,1,1
history,alt_rate,official_test,15,4,2,cruise,2106,0,0,0
history,alt_rate,official_test,15,4,2,descent,1376,5,1,4
history,alt_rate,official_test,15,5,2,overall,6075,9,1,1
history,alt_rate,official_test,15,5,2,climb,1898,0,0,0
history,alt_rate,official_test,15,5,2,cruise,2050,0,0,0
history,alt_rate,official_test,15,5,2,descent,2127,9,1,1
history,alt_rate,official_test,15,6,2,overall,9157,158,1,19
history,alt_rate,official_test,15,6,2,climb,3768,0,0,0
history,alt_rate,official_test,15,6,2,cruise,2226,0,0,0
history,alt_rate,official_test,15,6,2,descent,3163,158,1,19
history,alt_rate,official_test,15,7,2,overall,5892,82,1,12
history,alt_rate,official_test,15,7,2,climb,3460,53,1,6
history,alt_rate,official_test,15,7,2,cruise,1497,0,0,0
history,alt_rate,official_test,15,7,2,descent,935,29,1,6
history,alt_rate,official_test,15,8,2,overall,4015,4,1,3
history,alt_rate,official_test,15,8,2,climb,913,0,0,0
history,alt_rate,official_test,15,8,2,cruise,973,0,0,0
history,alt_rate,official_test,15,8,2,descent,2129,4,1,3
history,alt_rate,official_test,15,9,2,overall,8714,250,1,64
history,alt_rate,official_test,15,9,2,climb,2654,0,0,0
history,alt_rate,official_test,15,9,2,cruise,4350,31,1,16
history,alt_rate,official_test,15,9,2,descent,1710,219,1,49
history,alt_rate,official_test,15,10,2,overall,5218,168,1,31
history,alt_rate,official_test,15,10,2,climb,2880,0,0,0
history,alt_rate,official_test,15,10,2,cruise,758,0,0,0
history,alt_rate,official_test,15,10,2,descent,1580,168,1,31
history,alt_rate,official_test,15,11,2,overall,6001,75,1,17
history,alt_rate,official_test,15,11,2,climb,2567,0,0,0
history,alt_rate,official_test,15,11,2,cruise,1521,0,0,0
history,alt_rate,official_test,15,11,2,descent,1913,75,1,17
history,alt_rate,official_test,15,12,2,overall,8363,13,1,10
history,alt_rate,official_test,15,12,2,climb,2146,0,0,0
history,alt_rate,official_test,15,12,2,cruise,2656,0,0,0
history,alt_rate,official_test,15,12,2,descent,3561,13,1,10
history,alt_rate,official_test,15,13,2,overall,5761,21,1,9
history,alt_rate,official_test,15,13,2,climb,1955,1,1,1
history,alt_rate,official_test,15,13,2,cruise,2104,0,0,0
history,alt_rate,official_test,15,13,2,descent,1702,20,1,8
history,alt_rate,official_test,15,14,2,overall,6942,17,1,6
history,alt_rate,official_test,15,14,2,climb,2466,0,0,0
history,alt_rate,official_test,15,14,2,cruise,2580,0,0,0
history,alt_rate,official_test,15,14,2,descent,1896,17,1,6
history,alt_rate,official_test,15,15,2,overall,8154,64,1,16
history,alt_rate,official_test,15,15,2,climb,2342,0,0,0
history,alt_rate,official_test,15,15,2,cruise,2353,16,1,7
history,alt_rate,official_test,15,15,2,descent,3459,48,1,9
history,alt_rate,official_test,15,16,2,overall,5218,188,1,33
history,alt_rate,official_test,15,16,2,climb,2880,0,0,0
history,alt_rate,official_test,15,16,2,cruise,758,0,0,0
history,alt_rate,official_test,15,16,2,descent,1580,188,1,33
history,alt_rate,official_test,15,17,2,overall,5804,218,1,32
history,alt_rate,official_test,15,17,2,climb,2122,0,0,0
history,alt_rate,official_test,15,17,2,cruise,1784,0,0,0
history,alt_rate,official_test,15,17,2,descent,1898,218,1,32
history,alt_rate,official_test,15,18,2,overall,8154,61,1,21
history,alt_rate,official_test,15,18,2,climb,2342,0,0,0
history,alt_rate,official_test,15,18,2,cruise,2353,16,1,7
history,alt_rate,official_test,15,18,2,descent,3459,45,1,14
history,alt_rate,official_test,15,19,2,overall,6782,291,1,74
history,alt_rate,official_test,15,19,2,climb,3211,0,0,0
history,alt_rate,official_test,15,19,2,cruise,567,18,1,14
history,alt_rate,official_test,15,19,2,descent,3004,273,1,60
history,alt_rate,official_test,15,20,2,overall,6265,4,1,3
history,alt_rate,official_test,15,20,2,climb,1427,0,0,0
history,alt_rate,official_test,15,20,2,cruise,2185,1,1,1
history,alt_rate,official_test,15,20,2,descent,2653,3,1,2
history,alt_rate,official_test,15,21,2,overall,6381,65,1,13
history,alt_rate,official_test,15,21,2,climb,1431,0,0,0
history,alt_rate,official_test,15,21,2,cruise,1684,0,0,0
history,alt_rate,official_test,15,21,2,descent,3266,65,1,13
history,alt_rate,official_test,15,22,2,overall,5501,79,1,12
history,alt_rate,official_test,15,22,2,climb,2711,1,1,1
history,alt_rate,official_test,15,22,2,cruise,1270,0,0,0
history,alt_rate,official_test,15,22,2,descent,1520,78,1,11
history,alt_rate,official_test,15,23,2,overall,6887,23,1,14
history,alt_rate,official_test,15,23,2,climb,2052,0,0,0
history,alt_rate,official_test,15,23,2,cruise,2880,0,0,0
history,alt_rate,official_test,15,23,2,descent,1955,23,1,14
