detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
pca,-1,primary,0.005,14,20,1,cruise,1571,0,0,0
pca,-1,primary,0.005,14,20,1,descent,1907,4,1,3
pca,-1,primary,0.005,14,21,1,overall,5355,16,1,15
pca,-1,primary,0.005,14,21,1,climb,570,0,0,0
pca,-1,primary,0.005,14,21,1,cruise,2042,5,1,4
pca,-1,primary,0.005,14,21,1,descent,2743,11,1,11
pca,-1,primary,0.005,14,22,1,overall,5130,41,1,33
pca,-1,primary,0.005,14,22,1,climb,779,0,0,0
pca,-1,primary,0.005,14,22,1,cruise,1624,14,1,12
pca,-1,primary,0.005,14,22,1,descent,2727,27,1,21
pca,-1,primary,0.005,14,23,1,overall,4495,5,1,4
pca,-1,primary,0.005,14,23,1,climb,1017,1,1,1
pca,-1,primary,0.005,14,23,1,cruise,1571,0,0,0
pca,-1,primary,0.005,14,23,1,descent,1907,4,1,3
pca,-1,primary,0.005,14,24,1,overall,5069,11,1,11
pca,-1,primary,0.005,14,24,1,climb,1772,0,0,0
pca,-1,primary,0.005,14,24,1,cruise,686,0,0,0
pca,-1,primary,0.005,14,24,1,descent,2611,11,1,11
pca,-1,primary,0.005,14,25,1,overall,4498,26,1,11
pca,-1,primary,0.005,14,25,1,climb,710,17,1,5
pca,-1,primary,0.005,14,25,1,cruise,2649,6,1,4
pca,-1,primary,0.005,14,25,1,descent,1139,3,1,2
pca,-1,primary,0.005,14,26,1,overall,5378,34,1,24
pca,-1,primary,0.005,14,26,1,climb,650,1,1,1
pca,-1,primary,0.005,14,26,1,cruise,2235,8,1,5
pca,-1,primary,0.005,14,26,1,descent,2493,25,1,18
pca,-1,primary,0.005,14,27,1,overall,5130,41,1,31
pca,-1,primary,0.005,14,27,1,climb,779,0,0,0
pca,-1,primary,0.005,14,27,1,cruise,1624,14,1,11
pca,-1,primary,0.005,14,27,1,descent,2727,27,1,20
pca,-1,primary,0.005,14,28,1,overall,4495,5,1,4
pca,-1,primary,0.005,14,28,1,climb,1017,1,1,1
pca,-1,primary,0.005,14,28,1,cruise,1571,0,0,0
pca,-1,primary,0.005,14,28,1,descent,1907,4,1,3
pca,-1,primary,0.005,14,29,1,overall,5130,41,1,33
pca,-1,primary,0.005,14,29,1,climb,779,0,0,0
pca,-1,primary,0.005,14,29,1,cruise,1624,14,1,12
pca,-1,primary,0.005,14,29,1,descent,2727,27,1,21
pca,-1,primary,0.005,14,30,1,overall,3336,28,1,22
pca,-1,primary,0.005,14,30,1,climb,1028,1,1,1
pca,-1,primary,0.005,14,30,1,cruise,771,0,0,0
pca,-1,primary,0.005,14,30,1,descent,1537,27,1,21
pca,-1,primary,0.005,14,31,1,overall,4495,5,1,4
pca,-1,primary,0.005,14,31,1,climb,1017,1,1,1
pca,-1,primary,0.005,14,31,1,cruise,1571,0,0,0
pca,-1,primary,0.005,14,31,1,descent,1907,4,1,3
pca,-1,primary,0.005,14,32,1,overall,3121,1,1,1
pca,-1,primary,0.005,14,32,1,climb,875,0,0,0
pca,-1,primary,0.005,14,32,1,cruise,584,0,0,0
pca,-1,primary,0.005,14,32,1,descent,1662,1,1,1
pca,-1,primary,0.005,14,33,1,overall,3336,28,1,22
pca,-1,primary,0.005,14,33,1,climb,1028,1,1,1
pca,-1,primary,0.005,14,33,1,cruise,771,0,0,0
pca,-1,primary,0.005,14,33,1,descent,1537,27,1,21
pca,-1,primary,0.005,14,34,1,overall,4181,13,1,11
pca,-1,primary,0.005,14,34,1,climb,760,1,1,1
pca,-1,primary,0.005,14,34,1,cruise,1877,6,1,4
pca,-1,primary,0.005,14,34,1,descent,1544,6,1,6
pca,-1,primary,0.005,14,35,1,overall,5355,16,1,15
pca,-1,primary,0.005,14,35,1,climb,570,0,0,0
pca,-1,primary,0.005,14,35,1,cruise,2042,5,1,4
pca,-1,primary,0.005,14,35,1,descent,2743,11,1,11
pca,-1,primary,0.005,15,1,2,overall,5696,19,1,16
pca,-1,primary,0.005,15,1,2,climb,1243,0,0,0
pca,-1,primary,0.005,15,1,2,cruise,1062,5,1,3
pca,-1,primary,0.005,15,1,2,descent,3391,14,1,13
pca,-1,primary,0.005,15,2,2,overall,9239,10,1,6
pca,-1,primary,0.005,15,2,2,climb,2448,0,0,0
pca,-1,primary,0.005,15,2,2,cruise,3696,0,0,0
pca,-1,primary,0.005,15,2,2,descent,3095,10,1,6
pca,-1,primary,0.005,15,3,2,overall,9178,84,1,40
pca,-1,primary,0.005,15,3,2,climb,4026,6,1,6
pca,-1,primary,0.005,15,3,2,cruise,1191,9,1,6
pca,-1,primary,0.005,15,3,2,descent,3961,69,1,28
pca,-1,primary,0.005,15,4,2,overall,9034,53,1,29
pca,-1,primary,0.005,15,4,2,climb,3642,15,1,7
pca,-1,primary,0.005,15,4,2,cruise,2593,1,1,1
pca,-1,primary,0.005,15,4,2,descent,2799,37,1,21
pca,-1,primary,0.005,15,5,2,overall,9960,33,1,14
pca,-1,primary,0.005,15,5,2,climb,2236,0,0,0
pca,-1,primary,0.005,15,5,2,cruise,2745,0,0,0
pca,-1,primary,0.005,15,5,2,descent,4979,33,1,14
pca,-1,primary,0.005,15,6,2,overall,12295,107,1,31
pca,-1,primary,0.005,15,6,2,climb,4144,0,0,0
pca,-1,primary,0.005,15,6,2,cruise,2960,86,1,11
pca,-1,primary,0.005,15,6,2,descent,5191,21,1,20
pca,-1,primary,0.005,15,7,2,overall,8227,68,1,35
pca,-1,primary,0.005,15,7,2,climb,3568,28,1,19
pca,-1,primary,0.005,15,7,2,cruise,2386,3,1,2
pca,-1,primary,0.005,15,7,2,descent,2273,37,1,14
pca,-1,primary,0.005,15,8,2,overall,7034,52,1,42
pca,-1,primary,0.005,15,8,2,climb,1354,2,1,1
pca,-1,primary,0.005,15,8,2,cruise,1715,0,0,0
pca,-1,primary,0.005,15,8,2,descent,3965,50,1,41
pca,-1,primary,0.005,15,9,2,overall,11355,456,1,88
pca,-1,primary,0.005,15,9,2,climb,3110,0,0,0
pca,-1,primary,0.005,15,9,2,cruise,4896,99,1,61
pca,-1,primary,0.005,15,9,2,descent,3349,357,1,27
pca,-1,primary,0.005,15,10,2,overall,9407,18,1,15
pca,-1,primary,0.005,15,10,2,climb,3099,0,0,0
pca,-1,primary,0.005,15,10,2,cruise,1671,0,0,0
pca,-1,primary,0.005,15,10,2,descent,4637,18,1,15
pca,-1,primary,0.005,15,11,2,overall,8817,41,1,15
pca,-1,primary,0.005,15,11,2,climb,2863,0,0,0
pca,-1,primary,0.005,15,11,2,cruise,2343,0,0,0
pca,-1,primary,0.005,15,11,2,descent,3611,41,1,15
pca,-1,primary,0.005,15,12,2,overall,10448,7,1,7
pca,-1,primary,0.005,15,12,2,climb,2481,0,0,0
pca,-1,primary,0.005,15,12,2,cruise,3230,0,0,0
pca,-1,primary,0.005,15,12,2,descent,4737,7,1,7
pca,-1,primary,0.005,15,13,2,overall,7168,29,1,22
pca,-1,primary,0.005,15,13,2,climb,2117,5,1,4
pca,-1,primary,0.005,15,13,2,cruise,2807,9,1,7
pca,-1,primary,0.005,15,13,2,descent,2244,15,1,11
pca,-1,primary,0.005,15,14,2,overall,9447,40,1,27
pca,-1,primary,0.005,15,14,2,climb,2856,27,1,18
pca,-1,primary,0.005,15,14,2,cruise,3631,0,0,0
pca,-1,primary,0.005,15,14,2,descent,2960,13,1,9
pca,-1,primary,0.005,15,15,2,overall,10537,43,1,11
pca,-1,primary,0.005,15,15,2,climb,2522,0,0,0
pca,-1,primary,0.005,15,15,2,cruise,3299,42,1,10
pca,-1,primary,0.005,15,15,2,descent,4716,1,1,1
pca,-1,primary,0.005,15,16,2,overall,9407,23,1,18
pca,-1,primary,0.005,15,16,2,climb,3099,0,0,0
pca,-1,primary,0.005,15,16,2,cruise,1671,0,0,0
pca,-1,primary,0.005,15,16,2,descent,4637,23,1,18
pca,-1,primary,0.005,15,17,2,overall,7889,50,1,31
pca,-1,primary,0.005,15,17,2,climb,2930,17,1,8
pca,-1,primary,0.005,15,17,2,cruise,2624,0,0,0
pca,-1,primary,0.005,15,17,2,descent,2335,33,1,23
pca,-1,primary,0.005,15,18,2,overall,10537,39,1,17
pca,-1,primary,0.005,15,18,2,climb,2522,1,1,1
pca,-1,primary,0.005,15,18,2,cruise,3299,37,1,15
pca,-1,primary,0.005,15,18,2,descent,4716,1,1,1
pca,-1,primary,0.005,15,19,2,overall,9297,154,1,46
pca,-1,primary,0.005,15,19,2,climb,3483,0,0,0
pca,-1,primary,0.005,15,19,2,cruise,1459,66,1,18
pca,-1,primary,0.005,15,19,2,descent,4355,88,1,28
pca,-1,primary,0.005,15,20,2,overall,8774,6,1,6
pca,-1,primary,0.005,15,20,2,climb,1913,0,0,0
pca,-1,primary,0.005,15,20,2,cruise,2808,2,1,2
pca,-1,primary,0.005,15,20,2,descent,4053,4,1,4
pca,-1,primary,0.005,15,21,2,overall,8900,60,1,36
pca,-1,primary,0.005,15,21,2,climb,1751,0,0,0
pca,-1,primary,0.005,15,21,2,cruise,2382,0,0,0
pca,-1,primary,0.005,15,21,2,descent,4767,60,1,36
pca,-1,primary,0.005,15,22,2,overall,7435,98,1,35
pca,-1,primary,0.005,15,22,2,climb,2950,21,1,19
pca,-1,primary,0.005,15,22,2,cruise,2120,37,1,4
pca,-1,primary,0.005,15,22,2,descent,2365,40,1,12
pca,-1,primary,0.005,15,23,2,overall,11224,345,1,36
pca,-1,primary,0.005,15,23,2,climb,2941,336,1,29
pca,-1,primary,0.005,15,23,2,cruise,3745,0,0,0
pca,-1,primary,0.005,15,23,2,descent,4538,9,1,7
pca,-1,primary,0.005,15,24,2,overall,5625,9,1,9
pca,-1,primary,0.005,15,24,2,climb,1204,0,0,0
pca,-1,primary,0.005,15,24,2,cruise,1046,3,1,3
pca,-1,primary,0.005,15,24,2,descent,3375,6,1,6
pca,-1,primary,0.01,10,1,3,overall,16653,151,1,62
pca,-1,primary,0.01,10,1,3,climb,4219,36,1,29
pca,-1,primary,0.01,10,1,3,cruise,7912,13,1,11
pca,-1,primary,0.01,10,1,3,descent,4522,102,1,22
pca,-1,primary,0.01,10,2,3,overall,17730,236,1,111
pca,-1,primary,0.01,10,2,3,climb,1698,50,1,10
pca,-1,primary,0.01,10,2,3,cruise,11473,79,1,60
pca,-1,primary,0.01,10,2,3,descent,4559,107,1,41
pca,-1,primary,0.01,10,3,3,overall,16051,332,1,78
pca,-1,primary,0.01,10,3,3,climb,4740,5,1,5
pca,-1,primary,0.01,10,3,3,cruise,6179,40,1,16
pca,-1,primary,0.01,10,3,3,descent,5132,287,1,57
pca,-1,primary,0.01,10,4,3,overall,14472,179,1,53
pca,-1,primary,0.01,10,4,3,climb,3925,5,1,3
pca,-1,primary,0.01,10,4,3,cruise,4355,12,1,10
pca,-1,primary,0.01,10,4,3,descent,6192,162,1,40
pca,-1,primary,0.01,10,5,3,overall,13680,144,1,69
pca,-1,primary,0.01,10,5,3,climb,3004,0,0,0
pca,-1,primary,0.01,10,5,3,cruise,4958,22,1,7
pca,-1,primary,0.01,10,5,3,descent,5718,122,1,62
pca,-1,primary,0.01,10,6,3,overall,16169,88,1,34
pca,-1,primary,0.01,10,6,3,climb,2789,3,1,3
pca,-1,primary,0.01,10,6,3,cruise,7591,27,1,8
pca,-1,primary,0.01,10,6,3,descent,5789,58,1,23
pca,-1,primary,0.01,10,7,3,overall,16872,416,1,37
pca,-1,primary,0.01,10,7,3,climb,4973,247,1,3
pca,-1,primary,0.01,10,7,3,cruise,5553,67,1,10
pca,-1,primary,0.01,10,7,3,descent,6346,102,1,24
pca,-1,primary,0.01,10,8,3,overall,13282,91,1,54
pca,-1,primary,0.01,10,8,3,climb,1125,1,1,1
pca,-1,primary,0.01,10,8,3,cruise,7772,19,1,13
pca,-1,primary,0.01,10,8,3,descent,4385,71,1,40
pca,-1,primary,0.01,10,9,3,overall,13229,771,1,130
pca,-1,primary,0.01,10,9,3,climb,6639,40,1,27
pca,-1,primary,0.01,10,9,3,cruise,3362,477,1,50
pca,-1,primary,0.01,10,9,3,descent,3228,254,1,54
pca,-1,primary,0.01,10,10,3,overall,13085,233,1,56
pca,-1,primary,0.01,10,10,3,climb,2517,0,0,0
pca,-1,primary,0.01,10,10,3,cruise,4499,76,1,4
pca,-1,primary,0.01,10,10,3,descent,6069,157,1,52
pca,-1,primary,0.01,10,11,3,overall,17290,364,1,127
pca,-1,primary,0.01,10,11,3,climb,6168,150,1,25
pca,-1,primary,0.01,10,11,3,cruise,4391,55,1,16
pca,-1,primary,0.01,10,11,3,descent,6731,159,1,87
pca,-1,primary,0.01,10,12,3,overall,14185,359,1,196
pca,-1,primary,0.01,10,12,3,climb,4709,2,1,2
pca,-1,primary,0.01,10,12,3,cruise,4064,151,1,69
pca,-1,primary,0.01,10,12,3,descent,5412,206,1,125
pca,-1,primary,0.01,10,13,3,overall,13817,69,1,26
pca,-1,primary,0.01,10,13,3,climb,4148,0,0,0
pca,-1,primary,0.01,10,13,3,cruise,3426,42,1,10
pca,-1,primary,0.01,10,13,3,descent,6243,27,1,16
pca,-1,primary,0.01,10,14,3,overall,16872,392,1,37
pca,-1,primary,0.01,10,14,3,climb,4973,238,1,6
pca,-1,primary,0.01,10,14,3,cruise,5553,68,1,9
pca,-1,primary,0.01,10,14,3,descent,6346,86,1,22
pca,-1,primary,0.01,10,15,3,overall,13926,255,1,97
pca,-1,primary,0.01,10,15,3,climb,4963,23,1,16
pca,-1,primary,0.01,10,15,3,cruise,4767,39,1,10
pca,-1,primary,0.01,10,15,3,descent,4196,193,1,71
pca,-1,primary,0.01,10,16,3,overall,9649,29,1,21
pca,-1,primary,0.01,10,16,3,climb,1809,0,0,0
pca,-1,primary,0.01,10,16,3,cruise,2108,0,0,0
pca,-1,primary,0.01,10,16,3,descent,5732,29,1,21
pca,-1,primary,0.01,10,17,3,overall,12886,105,1,78
pca,-1,primary,0.01,10,17,3,climb,1429,3,1,2
pca,-1,primary,0.01,10,17,3,cruise,7218,0,0,0
pca,-1,primary,0.01,10,17,3,descent,4239,102,1,76
pca,-1,primary,0.01,11,1,3,overall,13033,125,1,55
pca,-1,primary,0.01,11,1,3,climb,3144,0,0,0
pca,-1,primary,0.01,11,1,3,cruise,4668,40,1,17
pca,-1,primary,0.01,11,1,3,descent,5221,85,1,38
pca,-1,primary,0.01,11,2,3,overall,20294,421,1,168
pca,-1,primary,0.01,11,2,3,climb,4135,2,1,2
pca,-1,primary,0.01,11,2,3,cruise,10862,191,1,91
pca,-1,primary,0.01,11,2,3,descent,5297,228,1,75
pca,-1,primary,0.01,11,3,3,overall,13985,195,1,119
pca,-1,primary,0.01,11,3,3,climb,2497,36,1,3
pca,-1,primary,0.01,11,3,3,cruise,3883,61,1,45
pca,-1,primary,0.01,11,3,3,descent,7605,98,1,71
pca,-1,primary,0.01,11,4,3,overall,15548,192,1,57
pca,-1,primary,0.01,11,4,3,climb,3621,65,1,6
pca,-1,primary,0.01,11,4,3,cruise,7383,10,1,10
pca,-1,primary,0.01,11,4,3,descent,4544,117,1,41
pca,-1,primary,0.01,11,5,3,overall,15776,232,1,53
pca,-1,primary,0.01,11,5,3,climb,2819,2,1,1
pca,-1,primary,0.01,11,5,3,cruise,6671,33,1,9
pca,-1,primary,0.01,11,5,3,descent,6286,197,1,43
pca,-1,primary,0.01,11,6,3,overall,15073,212,1,99
pca,-1,primary,0.01,11,6,3,climb,2322,0,0,0
pca,-1,primary,0.01,11,6,3,cruise,6528,72,1,33
pca,-1,primary,0.01,11,6,3,descent,6223,140,1,66
pca,-1,primary,0.01,11,7,3,overall,13033,133,1,54
pca,-1,primary,0.01,11,7,3,climb,3144,0,0,0
pca,-1,primary,0.01,11,7,3,cruise,4668,44,1,14
pca,-1,primary,0.01,11,7,3,descent,5221,89,1,40
pca,-1,primary,0.01,11,8,3,overall,11068,124,1,55
pca,-1,primary,0.01,11,8,3,climb,4841,1,1,1
pca,-1,primary,0.01,11,8,3,cruise,3268,45,1,15
pca,-1,primary,0.01,11,8,3,descent,2959,78,1,39
pca,-1,primary,0.01,11,9,3,overall,11966,299,1,184
pca,-1,primary,0.01,11,9,3,climb,2678,21,1,14
pca,-1,primary,0.01,11,9,3,cruise,4297,7,1,4
pca,-1,primary,0.01,11,9,3,descent,4991,271,1,166
pca,-1,primary,0.01,11,10,3,overall,15998,43,1,25
pca,-1,primary,0.01,11,10,3,climb,4307,0,0,0
pca,-1,primary,0.01,11,10,3,cruise,6461,4,1,3
pca,-1,primary,0.01,11,10,3,descent,5230,39,1,22
pca,-1,primary,0.01,11,11,3,overall,15776,201,1,43
pca,-1,primary,0.01,11,11,3,climb,2819,0,0,0
pca,-1,primary,0.01,11,11,3,cruise,6671,37,1,10
pca,-1,primary,0.01,11,11,3,descent,6286,164,1,33
pca,-1,primary,0.01,11,12,3,overall,16285,325,1,145
pca,-1,primary,0.01,11,12,3,climb,4164,108,1,15
pca,-1,primary,0.01,11,12,3,cruise,7012,124,1,88
pca,-1,primary,0.01,11,12,3,descent,5109,93,1,42
pca,-1,primary,0.01,11,13,3,overall,13074,76,1,40
pca,-1,primary,0.01,11,13,3,climb,3229,0,0,0
pca,-1,primary,0.01,11,13,3,cruise,4939,21,1,9
pca,-1,primary,0.01,11,13,3,descent,4906,55,1,31
pca,-1,primary,0.01,11,14,3,overall,14472,179,1,48
pca,-1,primary,0.01,11,14,3,climb,3925,3,1,2
pca,-1,primary,0.01,11,14,3,cruise,4355,11,1,9
pca,-1,primary,0.01,11,14,3,descent,6192,165,1,37
pca,-1,primary,0.01,11,15,3,overall,11923,78,1,70
pca,-1,primary,0.01,11,15,3,climb,2575,4,1,4
pca,-1,primary,0.01,11,15,3,cruise,2230,4,1,4
pca,-1,primary,0.01,11,15,3,descent,7118,70,1,62
pca,-1,primary,0.01,11,16,3,overall,14134,182,1,69
pca,-1,primary,0.01,11,16,3,climb,3933,0,0,0
pca,-1,primary,0.01,11,16,3,cruise,5471,84,1,31
pca,-1,primary,0.01,11,16,3,descent,4730,98,1,38
pca,-1,primary,0.01,11,17,3,overall,14134,140,1,57
pca,-1,primary,0.01,11,17,3,climb,3933,0,0,0
pca,-1,primary,0.01,11,17,3,cruise,5471,47,1,22
pca,-1,primary,0.01,11,17,3,descent,4730,93,1,35
pca,-1,primary,0.01,11,18,3,overall,15635,109,1,59
pca,-1,primary,0.01,11,18,3,climb,5393,1,1,1
pca,-1,primary,0.01,11,18,3,cruise,3514,29,1,13
pca,-1,primary,0.01,11,18,3,descent,6728,79,1,45
pca,-1,primary,0.01,12,1,1,overall,4181,25,1,21
pca,-1,primary,0.01,12,1,1,climb,760,1,1,1
pca,-1,primary,0.01,12,1,1,cruise,1877,11,1,7
pca,-1,primary,0.01,12,1,1,descent,1544,13,1,13
pca,-1,primary,0.01,12,2,1,overall,5130,74,1,54
pca,-1,primary,0.01,12,2,1,climb,779,0,0,0
pca,-1,primary,0.01,12,2,1,cruise,1624,21,1,14
pca,-1,primary,0.01,12,2,1,descent,2727,53,1,40
pca,-1,primary,0.01,12,3,1,overall,4008,16,1,6
pca,-1,primary,0.01,12,3,1,climb,625,5,1,1
pca,-1,primary,0.01,12,3,1,cruise,2279,11,1,5
pca,-1,primary,0.01,12,3,1,descent,1104,0,0,0
pca,-1,primary,0.01,12,4,1,overall,5069,48,1,23
pca,-1,primary,0.01,12,4,1,climb,1772,0,0,0
pca,-1,primary,0.01,12,4,1,cruise,686,0,0,0
pca,-1,primary,0.01,12,4,1,descent,2611,48,1,23
pca,-1,primary,0.01,12,5,1,overall,3336,45,1,31
pca,-1,primary,0.01,12,5,1,climb,1028,1,1,1
pca,-1,primary,0.01,12,5,1,cruise,771,0,0,0
pca,-1,primary,0.01,12,5,1,descent,1537,44,1,30
pca,-1,primary,0.01,12,6,1,overall,3121,7,1,7
pca,-1,primary,0.01,12,6,1,climb,875,0,0,0
pca,-1,primary,0.01,12,6,1,cruise,584,4,1,4
pca,-1,primary,0.01,12,6,1,descent,1662,3,1,3
pca,-1,primary,0.01,12,7,1,overall,3121,7,1,7
pca,-1,primary,0.01,12,7,1,climb,875,0,0,0
pca,-1,primary,0.01,12,7,1,cruise,584,4,1,4
pca,-1,primary,0.01,12,7,1,descent,1662,3,1,3
pca,-1,primary,0.01,12,8,1,overall,3796,64,1,16
pca,-1,primary,0.01,12,8,1,climb,1240,1,1,1
pca,-1,primary,0.01,12,8,1,cruise,927,54,1,9
pca,-1,primary,0.01,12,8,1,descent,1629,9,1,7
pca,-1,primary,0.01,12,9,1,overall,5130,74,1,54
pca,-1,primary,0.01,12,9,1,climb,779,0,0,0
pca,-1,primary,0.01,12,9,1,cruise,1624,21,1,14
pca,-1,primary,0.01,12,9,1,descent,2727,53,1,40
pca,-1,primary,0.01,12,10,1,overall,3336,46,1,31
pca,-1,primary,0.01,12,10,1,climb,1028,1,1,1
pca,-1,primary,0.01,12,10,1,cruise,771,0,0,0
pca,-1,primary,0.01,12,10,1,descent,1537,45,1,30
pca,-1,primary,0.01,12,11,1,overall,5378,47,1,33
pca,-1,primary,0.01,12,11,1,climb,650,1,1,1
pca,-1,primary,0.01,12,11,1,cruise,2235,13,1,7
pca,-1,primary,0.01,12,11,1,descent,2493,33,1,25
pca,-1,primary,0.01,12,12,1,overall,5677,15,1,11
pca,-1,primary,0.01,12,12,1,climb,1015,0,0,0
pca,-1,primary,0.01,12,12,1,cruise,647,0,0,0
pca,-1,primary,0.01,12,12,1,descent,4015,15,1,11
pca,-1,primary,0.01,12,13,1,overall,3796,59,1,15
pca,-1,primary,0.01,12,13,1,climb,1240,1,1,1
pca,-1,primary,0.01,12,13,1,cruise,927,49,1,8
pca,-1,primary,0.01,12,13,1,descent,1629,9,1,7
pca,-1,primary,0.01,12,14,1,overall,4958,28,1,23
pca,-1,primary,0.01,12,14,1,climb,1296,9,1,6
pca,-1,primary,0.01,12,14,1,cruise,1012,1,1,1
pca,-1,primary,0.01,12,14,1,descent,2650,18,1,16
pca,-1,primary,0.01,12,15,1,overall,3814,67,1,59
pca,-1,primary,0.01,12,15,1,climb,778,4,1,3
pca,-1,primary,0.01,12,15,1,cruise,1275,42,1,35
pca,-1,primary,0.01,12,15,1,descent,1761,21,1,21
pca,-1,primary,0.01,12,16,1,overall,4181,24,1,20
pca,-1,primary,0.01,12,16,1,climb,760,1,1,1
pca,-1,primary,0.01,12,16,1,cruise,1877,11,1,7
pca,-1,primary,0.01,12,16,1,descent,1544,12,1,12
pca,-1,primary,0.01,12,17,1,overall,3796,61,1,17
pca,-1,primary,0.01,12,17,1,climb,1240,1,1,1
pca,-1,primary,0.01,12,17,1,cruise,927,51,1,10
pca,-1,primary,0.01,12,17,1,descent,1629,9,1,7
pca,-1,primary,0.01,12,18,1,overall,5378,49,1,35
pca,-1,primary,0.01,12,18,1,climb,650,2,1,2
pca,-1,primary,0.01,12,18,1,cruise,2235,12,1,6
pca,-1,primary,0.01,12,18,1,descent,2493,35,1,27
pca,-1,primary,0.01,12,19,1,overall,4495,5,1,4
pca,-1,primary,0.01,12,19,1,climb,1017,1,1,1
pca,-1,primary,0.01,12,19,1,cruise,1571,0,0,0
pca,-1,primary,0.01,12,19,1,descent,1907,4,1,3
pca,-1,primary,0.01,12,20,1,overall,4660,20,1,16
pca,-1,primary,0.01,12,20,1,climb,868,9,1,7
pca,-1,primary,0.01,12,20,1,cruise,1700,3,1,3
pca,-1,primary,0.01,12,20,1,descent,2092,8,1,6
pca,-1,primary,0.01,12,21,1,overall,4462,17,1,8
pca,-1,primary,0.01,12,21,1,climb,1150,0,0,0
pca,-1,primary,0.01,12,21,1,cruise,1292,0,0,0
pca,-1,primary,0.01,12,21,1,descent,2020,17,1,8
pca,-1,primary,0.01,12,22,1,overall,4495,5,1,4
pca,-1,primary,0.01,12,22,1,climb,1017,1,1,1
pca,-1,primary,0.01,12,22,1,cruise,1571,0,0,0
pca,-1,primary,0.01,12,22,1,descent,1907,4,1,3
pca,-1,primary,0.01,12,23,1,overall,3121,7,1,7
pca,-1,primary,0.01,12,23,1,climb,875,0,0,0
pca,-1,primary,0.01,12,23,1,cruise,584,4,1,4
pca,-1,primary,0.01,12,23,1,descent,1662,3,1,3
pca,-1,primary,0.01,12,24,1,overall,4181,28,1,20
pca,-1,primary,0.01,12,24,1,climb,760,3,1,2
pca,-1,primary,0.01,12,24,1,cruise,1877,11,1,5
pca,-1,primary,0.01,12,24,1,descent,1544,14,1,13
pca,-1,primary,0.01,12,25,1,overall,4495,5,1,4
pca,-1,primary,0.01,12,25,1,climb,1017,1,1,1
pca,-1,primary,0.01,12,25,1,cruise,1571,0,0,0
pca,-1,primary,0.01,12,25,1,descent,1907,4,1,3
pca,-1,primary,0.01,12,26,1,overall,3336,45,1,30
pca,-1,primary,0.01,12,26,1,climb,1028,1,1,1
pca,-1,primary,0.01,12,26,1,cruise,771,0,0,0
pca,-1,primary,0.01,12,26,1,descent,1537,44,1,29
pca,-1,primary,0.01,12,27,1,overall,4498,36,1,13
pca,-1,primary,0.01,12,27,1,climb,710,22,1,4
pca,-1,primary,0.01,12,27,1,cruise,2649,9,1,5
pca,-1,primary,0.01,12,27,1,descent,1139,5,1,4
pca,-1,primary,0.01,12,28,1,overall,5130,83,1,64
pca,-1,primary,0.01,12,28,1,climb,779,1,1,1
pca,-1,primary,0.01,12,28,1,cruise,1624,22,1,15
pca,-1,primary,0.01,12,28,1,descent,2727,60,1,48
pca,-1,primary,0.01,12,29,1,overall,4958,33,1,28
pca,-1,primary,0.01,12,29,1,climb,1296,10,1,8
pca,-1,primary,0.01,12,29,1,cruise,1012,1,1,1
pca,-1,primary,0.01,12,29,1,descent,2650,22,1,19
pca,-1,primary,0.01,12,30,1,overall,3336,46,1,30
pca,-1,primary,0.01,12,30,1,climb,1028,1,1,1
pca,-1,primary,0.01,12,30,1,cruise,771,0,0,0
pca,-1,primary,0.01,12,30,1,descent,1537,45,1,29
pca,-1,primary,0.01,12,31,1,overall,5378,53,1,38
pca,-1,primary,0.01,12,31,1,climb,650,3,1,2
pca,-1,primary,0.01,12,31,1,cruise,2235,13,1,7
pca,-1,primary,0.01,12,31,1,descent,2493,37,1,29
pca,-1,primary,0.01,12,32,1,overall,4958,33,1,26
pca,-1,primary,0.01,12,32,1,climb,1296,11,1,7
pca,-1,primary,0.01,12,32,1,cruise,1012,1,1,1
pca,-1,primary,0.01,12,32,1,descent,2650,21,1,18
pca,-1,primary,0.01,12,33,1,overall,3796,70,1,13
pca,-1,primary,0.01,12,33,1,climb,1240,1,1,1
pca,-1,primary,0.01,12,33,1,cruise,927,59,1,7
pca,-1,primary,0.01,12,33,1,descent,1629,10,1,6
pca,-1,primary,0.01,12,34,1,overall,4181,24,1,21
pca,-1,primary,0.01,12,34,1,climb,760,2,1,2
pca,-1,primary,0.01,12,34,1,cruise,1877,9,1,6
pca,-1,primary,0.01,12,34,1,descent,1544,13,1,13
pca,-1,primary,0.01,12,35,1,overall,4958,34,1,27
pca,-1,primary,0.01,12,35,1,climb,1296,11,1,7
pca,-1,primary,0.01,12,35,1,cruise,1012,1,1,1
pca,-1,primary,0.01,12,35,1,descent,2650,22,1,19
pca,-1,primary,0.01,12,36,1,overall,3796,77,1,16
pca,-1,primary,0.01,12,36,1,climb,1240,8,1,4
pca,-1,primary,0.01,12,36,1,cruise,927,59,1,7
pca,-1,primary,0.01,12,36,1,descent,1629,10,1,6
pca,-1,primary,0.01,13,1,3,overall,15078,287,1,73
pca,-1,primary,0.01,13,1,3,climb,3331,0,0,0
pca,-1,primary,0.01,13,1,3,cruise,7472,13,1,8
pca,-1,primary,0.01,13,1,3,descent,4275,274,1,65
pca,-1,primary,0.01,13,2,3,overall,14761,259,1,63
